Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
625	0.304000	114	0.017544	129	0.713178	132	0.674242	1.879008	625	0.304000	0.373000	0.358425	
630	0.295238	120	0.050000	138	0.586957	112	0.571429	1.879008	630	0.295238	0.337000	0.358345	
640	0.335938	109	0.000000	129	0.596899	122	0.508197	1.879008	640	0.335938	0.354000	0.358328	
649	0.337442	85	0.023529	135	0.629630	131	0.396947	1.879008	649	0.337442	0.358000	0.358327	
619	0.344103	107	0.018692	133	0.533835	141	0.517730	1.879008	619	0.344103	0.359000	0.358330	
629	0.279809	118	0.033898	137	0.569343	116	0.500000	1.879008	629	0.279809	0.316000	0.358173	
626	0.332268	120	0.000000	130	0.615385	124	0.580645	1.879008	626	0.332268	0.360000	0.358179	
631	0.315372	136	0.058824	111	0.630631	122	0.557377	1.879008	631	0.315372	0.345000	0.358131	
637	0.320251	120	0.033333	127	0.629921	116	0.560345	1.879008	637	0.320251	0.353000	0.358112	
629	0.295707	111	0.036036	128	0.695312	132	0.537879	1.879008	629	0.295707	0.350000	0.358083	
649	0.351310	105	0.019048	131	0.687023	115	0.582609	1.879008	649	0.351310	0.387000	0.358188	
639	0.348983	101	0.000000	132	0.590909	128	0.601562	1.879008	639	0.348983	0.378000	0.358260	
633	0.342812	114	0.052632	117	0.606838	136	0.595588	1.879008	633	0.342812	0.375000	0.358320	
600	0.300000	133	0.030075	121	0.570248	146	0.664384	1.879008	600	0.300000	0.350000	0.358290	
648	0.320988	121	0.016529	110	0.572727	121	0.479339	1.879008	648	0.320988	0.331000	0.358192	
647	0.327666	106	0.056604	119	0.529412	128	0.570312	1.879008	647	0.327666	0.354000	0.358177	
648	0.319444	92	0.021739	120	0.675000	140	0.528571	1.879008	648	0.319444	0.364000	0.358198	
640	0.332813	99	0.020202	118	0.610169	143	0.538462	1.879008	640	0.332813	0.364000	0.358219	
641	0.329173	105	0.000000	120	0.658333	134	0.537313	1.879008	641	0.329173	0.362000	0.358232	
618	0.357605	110	0.000000	140	0.614286	132	0.598485	1.879008	618	0.357605	0.386000	0.358330	
640	0.326562	116	0.051724	121	0.636364	123	0.552846	1.879008	640	0.326562	0.360000	0.358336	
642	0.317757	120	0.000000	116	0.672414	122	0.483607	1.879008	642	0.317757	0.341000	0.358275	
645	0.313178	107	0.018692	134	0.671642	114	0.508772	1.879008	645	0.313178	0.352000	0.358253	
596	0.312081	127	0.062992	124	0.516129	153	0.562092	1.879008	596	0.312081	0.344000	0.358204	
603	0.326700	124	0.048387	132	0.659091	141	0.588652	1.879008	603	0.326700	0.373000	0.358255	
629	0.327504	104	0.038462	137	0.642336	130	0.615385	1.879008	629	0.327504	0.378000	0.358323	
