Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
666	0.288288	101	0.000000	141	0.787234	92	0.641304	2.112851	666	0.288288	0.362000	0.370411	
662	0.247734	95	0.042105	127	0.748031	116	0.603448	2.112851	662	0.247734	0.333000	0.370277	
614	0.265472	105	0.057143	153	0.803922	128	0.531250	2.112851	614	0.265472	0.360000	0.370241	
626	0.303514	120	0.041667	116	0.818966	138	0.695652	2.112851	626	0.303514	0.386000	0.370297	
629	0.305246	96	0.104167	149	0.791946	126	0.674603	2.112851	629	0.305246	0.405000	0.370419	
656	0.283537	98	0.071429	117	0.786325	129	0.581395	2.112851	656	0.283537	0.360000	0.370382	
623	0.245586	106	0.075472	134	0.805970	137	0.598540	2.112851	623	0.245586	0.351000	0.370314	
620	0.225806	121	0.066116	143	0.762238	116	0.612069	2.112851	620	0.225806	0.328000	0.370167	
616	0.215909	100	0.050000	143	0.825175	141	0.553191	2.112851	616	0.215909	0.334000	0.370041	
621	0.280193	121	0.082645	143	0.748252	115	0.660870	2.112851	621	0.280193	0.367000	0.370030	
624	0.250000	109	0.119266	121	0.867769	146	0.404110	2.112851	624	0.250000	0.333000	0.369902	
630	0.319048	122	0.065574	119	0.890756	129	0.503876	2.112851	630	0.319048	0.380000	0.369937	
660	0.284848	82	0.097561	135	0.859259	123	0.658537	2.112851	660	0.284848	0.393000	0.370016	
654	0.276758	97	0.154639	135	0.837037	114	0.578947	2.112851	654	0.276758	0.375000	0.370033	
632	0.294304	101	0.128713	139	0.827338	128	0.601562	2.112851	632	0.294304	0.391000	0.370105	
607	0.291598	116	0.086207	138	0.789855	139	0.640288	2.112851	607	0.291598	0.385000	0.370155	
633	0.282780	104	0.038462	128	0.773438	135	0.688889	2.112851	633	0.282780	0.375000	0.370172	
634	0.250789	122	0.114754	124	0.830645	120	0.558333	2.112851	634	0.250789	0.343000	0.370080	
678	0.355457	116	0.068966	109	0.853211	97	0.608247	2.112851	678	0.355457	0.401000	0.370184	
