Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_pol.bin2.txt
Log File Name:                   DEP_pol2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3996754486
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
7601000	-133.063270	530	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.214280	0.214280	0.214280	0.000000	0.000000	0.214280	0.214280	0.000000	0.311846	0.000000	0.688154	0.266440	
7602000	-133.961119	491	1	0	'0 0 0 0 0 0 0 0 	I	0.165518	0.165518	0.165518	0.165518	0.165518	0.165518	0.165518	0.165518	0.128062	0.008724	0.808161	0.055053	0.095304	
7603000	-134.952922	707	1	3	'0 Z 0 0 Z Z 0 0 	D	0.285784	0.000000	0.285784	0.285784	0.000000	0.000000	0.285784	0.285784	0.000432	0.038242	0.000000	0.961326	0.305913	
7604000	-135.367962	961	1	3	'0 0 0 0 0 Z Z Z 	D	0.197229	0.197229	0.197229	0.197229	0.197229	0.000000	0.000000	0.000000	0.398532	0.011697	0.589771	0.000000	0.233558	
7605000	-134.408863	42	1	1	'0 0 0 0 0 Z 0 0 	D	0.250315	0.250315	0.250315	0.250315	0.250315	0.000000	0.250315	0.250315	0.254548	0.212661	0.195975	0.336816	0.431088	
7606000	-134.361390	645	1	0	'0 0 0 0 0 0 0 0 	I	0.176208	0.176208	0.176208	0.176208	0.176208	0.176208	0.176208	0.176208	0.158298	0.019397	0.732545	0.089760	0.068871	
7607000	-133.630364	191	1	0	'0 0 0 0 0 0 0 0 	I	0.120504	0.120504	0.120504	0.120504	0.120504	0.120504	0.120504	0.120504	0.035116	0.000592	0.948316	0.015976	0.408009	
7608000	-134.491075	732	1	1	'0 0 0 0 0 Z 0 0 	D	0.150885	0.150885	0.150885	0.150885	0.150885	0.000000	0.150885	0.150885	0.198869	0.089754	0.308032	0.403345	0.136493	
7609000	-133.378768	338	1	1	'0 0 0 0 0 Z 0 0 	D	0.215146	0.215146	0.215146	0.215146	0.215146	0.000000	0.215146	0.215146	0.222661	0.188300	0.193909	0.395130	0.488178	
7610000	-134.088502	943	1	2	'0 0 0 0 Z Z 0 0 	D	0.217913	0.217913	0.217913	0.217913	0.000000	0.000000	0.217913	0.217913	0.338618	0.231365	0.000000	0.430017	0.263439	
7611000	-132.579052	756	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.218031	0.218031	0.218031	0.218031	0.000000	0.218031	0.218031	0.000000	0.306075	0.000000	0.693925	0.418373	
7612000	-135.016738	317	1	1	'0 0 0 0 Z 0 0 0 	D	0.171789	0.171789	0.171789	0.171789	0.000000	0.171789	0.171789	0.171789	0.796995	0.075166	0.070484	0.057354	0.430910	
7613000	-134.248603	863	1	0	'0 0 0 0 0 0 0 0 	I	0.200110	0.200110	0.200110	0.200110	0.200110	0.200110	0.200110	0.200110	0.229068	0.023193	0.678991	0.068748	0.387120	
7614000	-136.445162	482	1	1	'0 0 0 0 0 Z 0 0 	D	0.112384	0.112384	0.112384	0.112384	0.112384	0.000000	0.112384	0.112384	0.068077	0.008033	0.240780	0.683110	0.206257	
7615000	-134.723762	792	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.166786	0.166786	0.166786	0.000000	0.000000	0.166786	0.166786	0.000000	0.165000	0.000000	0.835000	0.236679	
7616000	-133.833540	84	1	1	'0 0 0 0 0 Z 0 0 	D	0.134069	0.134069	0.134069	0.134069	0.134069	0.000000	0.134069	0.134069	0.084045	0.021339	0.157676	0.736940	0.233834	
7617000	-133.364121	825	1	0	'0 0 0 0 0 0 0 0 	I	0.136992	0.136992	0.136992	0.136992	0.136992	0.136992	0.136992	0.136992	0.086696	0.007475	0.833925	0.071904	0.274043	
7618000	-133.152332	989	1	0	'0 0 0 0 0 0 0 0 	I	0.158575	0.158575	0.158575	0.158575	0.158575	0.158575	0.158575	0.158575	0.098655	0.006039	0.843666	0.051640	0.398476	
7619000	-134.945898	392	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.220524	0.220524	0.220524	0.000000	0.000000	0.000000	0.220524	0.000000	0.999998	0.000000	0.000002	0.158704	
7620000	-134.553549	108	1	1	'0 0 0 0 Z 0 0 0 	D	0.173751	0.173751	0.173751	0.173751	0.000000	0.173751	0.173751	0.173751	0.835083	0.067000	0.052217	0.045700	0.129047	
7621000	-134.109311	454	1	1	'0 0 0 0 0 Z 0 0 	D	0.250472	0.250472	0.250472	0.250472	0.250472	0.000000	0.250472	0.250472	0.226280	0.238564	0.162182	0.372974	0.127060	
7622000	-132.392217	379	2	3	'Z 0 0 1 Z Z 0 1 	D	0.000000	0.258203	0.258203	0.129132	0.000000	0.000000	0.258203	0.129132	0.000000	0.141445	0.000000	0.858555	0.473465	
7623000	-134.963202	979	1	1	'0 0 0 0 Z 0 0 0 	D	0.165598	0.165598	0.165598	0.165598	0.000000	0.165598	0.165598	0.165598	0.844155	0.031525	0.072513	0.051807	0.222692	
7624000	-132.470373	841	1	0	'0 0 0 0 0 0 0 0 	I	0.148144	0.148144	0.148144	0.148144	0.148144	0.148144	0.148144	0.148144	0.075808	0.006579	0.844343	0.073271	0.163367	
7625000	-131.365334	581	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.198619	0.198619	0.198619	0.000000	0.000000	0.198619	0.198619	0.000000	0.281422	0.000000	0.718578	0.295687	
7626000	-137.094671	526	1	3	'Z Z 0 0 0 Z 0 0 	D	0.000000	0.000000	0.206777	0.206777	0.206777	0.000000	0.206777	0.206777	0.000000	0.013074	0.000000	0.986926	0.172430	
7627000	-134.716321	79	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.210730	0.210730	0.210730	0.210730	0.000000	0.210730	0.210730	0.000000	0.282078	0.000000	0.717922	0.233942	
7628000	-133.584538	347	1	0	'0 0 0 0 0 0 0 0 	I	0.123186	0.123186	0.123186	0.123186	0.123186	0.123186	0.123186	0.123186	0.034016	0.001334	0.928243	0.036407	0.370561	
7629000	-135.058360	595	1	1	'0 0 0 0 0 0 Z 0 	D	0.196235	0.196235	0.196235	0.196235	0.196235	0.196235	0.000000	0.196235	0.327385	0.052198	0.551663	0.068754	0.485299	
7630000	-134.505246	200	1	1	'0 0 0 0 Z 0 0 0 	D	0.193362	0.193362	0.193362	0.193362	0.000000	0.193362	0.193362	0.193362	0.772103	0.101900	0.063840	0.062157	0.132159	
7631000	-132.151719	123	1	1	'0 0 0 0 0 Z 0 0 	D	0.211533	0.211533	0.211533	0.211533	0.211533	0.000000	0.211533	0.211533	0.239983	0.169283	0.201635	0.389099	0.079484	
7632000	-135.291148	283	1	2	'0 0 0 0 Z Z 0 0 	D	0.254534	0.254534	0.254534	0.254534	0.000000	0.000000	0.254534	0.254534	0.299736	0.302269	0.000000	0.397995	0.146640	
7633000	-135.345272	595	1	3	'0 Z 0 0 Z Z 0 0 	D	0.405977	0.000000	0.405977	0.405977	0.000000	0.000000	0.405977	0.405977	0.009414	0.150890	0.000000	0.839696	0.465730	
7634000	-135.515145	32	1	3	'0 Z 0 0 Z Z 0 0 	D	0.306617	0.000000	0.306617	0.306617	0.000000	0.000000	0.306617	0.306617	0.000789	0.048313	0.000000	0.950898	0.114270	
7635000	-133.797626	961	1	1	'0 0 0 0 Z 0 0 0 	D	0.177482	0.177482	0.177482	0.177482	0.000000	0.177482	0.177482	0.177482	0.829552	0.051832	0.067413	0.051203	0.094979	
7636000	-135.265157	238	1	3	'0 0 0 0 Z Z Z 0 	D	0.198191	0.198191	0.198191	0.198191	0.000000	0.000000	0.000000	0.198191	0.620549	0.379450	0.000000	0.000001	0.075802	
7637000	-135.751204	13	1	1	'0 0 0 0 0 0 Z 0 	D	0.117643	0.117643	0.117643	0.117643	0.117643	0.117643	0.000000	0.117643	0.086579	0.002381	0.896057	0.014983	0.314940	
7638000	-133.154389	489	1	0	'0 0 0 0 0 0 0 0 	I	0.132967	0.132967	0.132967	0.132967	0.132967	0.132967	0.132967	0.132967	0.040952	0.001109	0.932671	0.025267	0.134920	
7639000	-137.850792	327	1	3	'Z Z 0 0 0 Z 0 0 	D	0.000000	0.000000	0.201313	0.201313	0.201313	0.000000	0.201313	0.201313	0.000000	0.045765	0.000000	0.954235	0.173507	
7640000	-132.573257	27	1	1	'0 0 0 0 0 Z 0 0 	D	0.166440	0.166440	0.166440	0.166440	0.166440	0.000000	0.166440	0.166440	0.220416	0.067937	0.286211	0.425436	0.255851	
7641000	-133.368609	296	1	1	'0 0 0 0 0 Z 0 0 	D	0.223029	0.223029	0.223029	0.223029	0.223029	0.000000	0.223029	0.223029	0.231390	0.172291	0.193120	0.403199	0.472834	
7642000	-135.323802	642	1	3	'0 Z 0 0 Z Z 0 0 	D	0.271158	0.000000	0.271158	0.271158	0.000000	0.000000	0.271158	0.271158	0.004204	0.085757	0.000000	0.910038	0.437267	
7643000	-137.271105	900	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.247321	0.247321	0.000000	0.000000	0.247321	0.247321	0.000000	0.042831	0.000000	0.957168	0.343173	
7644000	-134.610954	360	1	3	'0 Z 0 0 Z Z 0 0 	D	0.398058	0.000000	0.398058	0.398058	0.000000	0.000000	0.398058	0.398058	0.012150	0.153266	0.000000	0.834584	0.232242	
7645000	-132.920020	312	1	1	'0 0 0 0 0 Z 0 0 	D	0.147228	0.147228	0.147228	0.147228	0.147228	0.000000	0.147228	0.147228	0.143852	0.064793	0.245368	0.545986	0.189719	
7646000	-133.913833	645	1	0	'0 0 0 0 0 0 0 0 	I	0.156839	0.156839	0.156839	0.156839	0.156839	0.156839	0.156839	0.156839	0.104850	0.009557	0.811612	0.073981	0.219250	
7647000	-134.490534	338	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.281773	0.281773	0.281773	0.000000	0.000000	0.281773	0.281773	0.000000	0.472805	0.000000	0.527194	0.431056	
7648000	-133.895391	659	1	1	'0 0 0 0 Z 0 0 0 	D	0.196197	0.196197	0.196197	0.196197	0.000000	0.196197	0.196197	0.196197	0.663765	0.161652	0.084657	0.089926	0.304178	
7649000	-133.316601	444	1	1	'0 0 0 0 0 Z 0 0 	D	0.189793	0.189793	0.189793	0.189793	0.189793	0.000000	0.189793	0.189793	0.232891	0.115596	0.240219	0.411294	0.400149	
7650000	-133.592901	583	1	3	'0 0 0 0 Z Z Z 0 	D	0.187751	0.187751	0.187751	0.187751	0.000000	0.000000	0.000000	0.187751	0.727774	0.272225	0.000000	0.000001	0.168450	
7651000	-132.985616	808	1	1	'0 0 0 0 0 Z 0 0 	D	0.195422	0.195422	0.195422	0.195422	0.195422	0.000000	0.195422	0.195422	0.200608	0.165872	0.205683	0.427837	0.354298	
7652000	-136.488918	575	1	1	'0 0 0 0 Z 0 0 0 	D	0.243550	0.243550	0.243550	0.243550	0.000000	0.243550	0.243550	0.243550	0.685178	0.131528	0.081590	0.101704	0.108581	
7653000	-135.851214	936	1	1	'0 0 0 0 0 0 Z 0 	D	0.199451	0.199451	0.199451	0.199451	0.199451	0.199451	0.000000	0.199451	0.332796	0.078016	0.504132	0.085056	0.226878	
7654000	-132.917057	537	1	1	'0 0 0 0 0 Z 0 0 	D	0.257330	0.257330	0.257330	0.257330	0.257330	0.000000	0.257330	0.257330	0.241319	0.169127	0.130515	0.459039	0.326225	
7655000	-135.818372	592	1	2	'0 0 0 0 Z 0 Z 0 	I	0.159068	0.159068	0.159068	0.159068	0.000000	0.159068	0.000000	0.159068	0.955199	0.044795	0.000006	0.000000	0.379502	
7656000	-134.992056	817	1	2	'0 0 0 0 Z Z 0 0 	D	0.207787	0.207787	0.207787	0.207787	0.000000	0.000000	0.207787	0.207787	0.371072	0.210610	0.000000	0.418318	0.433516	
7657000	-132.363388	242	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.187235	0.187235	0.187235	0.000000	0.000000	0.187235	0.187235	0.000000	0.239416	0.000000	0.760584	0.141067	
7658000	-135.455690	417	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.276302	0.276302	0.276302	0.000000	0.000000	0.276302	0.276302	0.000000	0.465946	0.000000	0.534054	0.370187	
7659000	-134.872634	82	1	1	'0 0 0 0 0 Z 0 0 	D	0.188646	0.188646	0.188646	0.188646	0.188646	0.000000	0.188646	0.188646	0.187498	0.108158	0.194322	0.510021	0.162517	
7660000	-134.451500	655	1	0	'0 0 0 0 0 0 0 0 	I	0.115902	0.115902	0.115902	0.115902	0.115902	0.115902	0.115902	0.115902	0.025771	0.000593	0.951728	0.021907	0.361967	
7661000	-137.316952	185	1	2	'0 0 0 0 0 Z 0 Z 	D	0.187680	0.187680	0.187680	0.187680	0.187680	0.000000	0.187680	0.000000	0.330935	0.006666	0.662340	0.000059	0.305352	
7662000	-133.080638	614	1	1	'0 0 0 0 0 Z 0 0 	D	0.205953	0.205953	0.205953	0.205953	0.205953	0.000000	0.205953	0.205953	0.242435	0.142681	0.201631	0.413253	0.412155	
7663000	-136.427707	4	1	1	'0 0 0 0 Z 0 0 0 	D	0.169903	0.169903	0.169903	0.169903	0.000000	0.169903	0.169903	0.169903	0.776226	0.071890	0.086293	0.065592	0.400677	
7664000	-132.114772	768	1	0	'0 0 0 0 0 0 0 0 	I	0.119781	0.119781	0.119781	0.119781	0.119781	0.119781	0.119781	0.119781	0.040413	0.001696	0.919309	0.038582	0.227058	
7665000	-135.062810	284	1	3	'0 0 0 0 Z Z Z 0 	D	0.181457	0.181457	0.181457	0.181457	0.000000	0.000000	0.000000	0.181457	0.751750	0.248249	0.000000	0.000001	0.146765	
7666000	-132.756291	49	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.198578	0.198578	0.198578	0.000000	0.000000	0.198578	0.198578	0.000000	0.220137	0.000000	0.779863	0.274952	
7667000	-138.265015	182	1	3	'0 0 0 0 0 Z Z Z 	D	0.251062	0.251062	0.251062	0.251062	0.251062	0.000000	0.000000	0.000000	0.412056	0.005821	0.582122	0.000000	0.361975	
7668000	-134.875988	408	1	1	'0 0 0 0 0 Z 0 0 	D	0.125587	0.125587	0.125587	0.125587	0.125587	0.000000	0.125587	0.125587	0.068825	0.033211	0.129549	0.768416	0.326049	
7669000	-132.681657	940	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.231899	0.231899	0.231899	0.000000	0.000000	0.231899	0.231899	0.000000	0.383486	0.000000	0.616514	0.266126	
7670000	-133.346734	441	1	2	'0 0 0 0 Z Z 0 0 	D	0.239051	0.239051	0.239051	0.239051	0.000000	0.000000	0.239051	0.239051	0.345410	0.277054	0.000000	0.377536	0.331083	
7671000	-137.125028	56	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.186091	0.186091	0.186091	0.000000	0.000000	0.000000	0.186091	0.000000	0.999997	0.000000	0.000003	0.196958	
7672000	-134.456675	566	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.242616	0.242616	0.242616	0.000000	0.000000	0.242616	0.242616	0.000000	0.417424	0.000000	0.582576	0.292322	
7673000	-133.140025	544	1	1	'0 0 0 0 0 Z 0 0 	D	0.165242	0.165242	0.165242	0.165242	0.165242	0.000000	0.165242	0.165242	0.173006	0.074116	0.236005	0.516873	0.350795	
7674000	-136.443341	266	1	2	'0 0 0 0 0 Z 0 Z 	D	0.241971	0.241971	0.241971	0.241971	0.241971	0.000000	0.241971	0.000000	0.394747	0.043795	0.558831	0.002627	0.379525	
7675000	-132.079981	544	1	0	'0 0 0 0 0 0 0 0 	I	0.139862	0.139862	0.139862	0.139862	0.139862	0.139862	0.139862	0.139862	0.070623	0.002499	0.895207	0.031671	0.041359	
7676000	-133.231291	225	1	1	'0 0 0 0 0 Z 0 0 	D	0.195910	0.195910	0.195910	0.195910	0.195910	0.000000	0.195910	0.195910	0.216278	0.130672	0.196545	0.456505	0.300264	
7677000	-133.673980	744	1	0	'0 0 0 0 0 0 0 0 	I	0.109067	0.109067	0.109067	0.109067	0.109067	0.109067	0.109067	0.109067	0.028620	0.000588	0.951250	0.019542	0.340775	
7678000	-134.090037	154	1	3	'0 0 0 0 Z Z Z 0 	D	0.193119	0.193119	0.193119	0.193119	0.000000	0.000000	0.000000	0.193119	0.692009	0.307990	0.000000	0.000001	0.392008	
7679000	-134.162916	607	1	3	'0 0 0 0 Z Z Z 0 	D	0.170421	0.170421	0.170421	0.170421	0.000000	0.000000	0.000000	0.170421	0.626799	0.373200	0.000000	0.000001	0.470263	
7680000	-134.749805	540	1	1	'0 0 0 0 0 Z 0 0 	D	0.141556	0.141556	0.141556	0.141556	0.141556	0.000000	0.141556	0.141556	0.126076	0.023786	0.237511	0.612627	0.183664	
7681000	-134.291771	994	1	1	'0 0 0 0 Z 0 0 0 	D	0.167975	0.167975	0.167975	0.167975	0.000000	0.167975	0.167975	0.167975	0.765195	0.081010	0.091864	0.061930	0.184690	
7682000	-133.194669	147	2	1	'1 1 0 1 0 Z 0 1 	D	0.205494	0.205494	0.064059	0.205494	0.064059	0.000000	0.064059	0.205494	0.654521	0.021414	0.259979	0.064086	0.459540	
7683000	-132.536584	343	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.194670	0.194670	0.194670	0.000000	0.000000	0.194670	0.194670	0.000000	0.276794	0.000000	0.723206	0.207065	
7684000	-132.957858	529	1	1	'0 0 0 0 0 Z 0 0 	D	0.207471	0.207471	0.207471	0.207471	0.207471	0.000000	0.207471	0.207471	0.226677	0.170830	0.219752	0.382742	0.075462	
7685000	-131.892659	123	1	1	'0 0 0 0 Z 0 0 0 	D	0.165632	0.165632	0.165632	0.165632	0.000000	0.165632	0.165632	0.165632	0.874704	0.032778	0.044476	0.048042	0.079347	
7686000	-133.528825	511	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.210310	0.210310	0.210310	0.000000	0.000000	0.210310	0.210310	0.000000	0.315751	0.000000	0.684248	0.493008	
7687000	-132.617614	144	1	0	'0 0 0 0 0 0 0 0 	I	0.131085	0.131085	0.131085	0.131085	0.131085	0.131085	0.131085	0.131085	0.022057	0.000412	0.959602	0.017930	0.124568	
7688000	-134.253593	401	1	3	'0 0 0 0 Z Z Z 0 	D	0.172864	0.172864	0.172864	0.172864	0.000000	0.000000	0.000000	0.172864	0.749803	0.250196	0.000000	0.000001	0.451278	
7689000	-134.799055	339	1	2	'0 0 0 0 Z Z 0 0 	D	0.232106	0.232106	0.232106	0.232106	0.000000	0.000000	0.232106	0.232106	0.226736	0.416574	0.000000	0.356691	0.487661	
7690000	-135.271134	854	1	2	'0 0 0 0 Z 0 Z 0 	I	0.163706	0.163706	0.163706	0.163706	0.000000	0.163706	0.000000	0.163706	0.927409	0.072587	0.000004	0.000000	0.162074	
7691000	-133.085032	872	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.233703	0.233703	0.233703	0.000000	0.000000	0.233703	0.233703	0.000000	0.354123	0.000000	0.645877	0.299698	
7692000	-132.056616	536	1	0	'0 0 0 0 0 0 0 0 	I	0.157699	0.157699	0.157699	0.157699	0.157699	0.157699	0.157699	0.157699	0.129559	0.012366	0.783313	0.074762	0.366244	
7693000	-134.799564	598	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.245947	0.245947	0.245947	0.000000	0.000000	0.245947	0.245947	0.000000	0.384605	0.000000	0.615395	0.428395	
7694000	-133.664830	278	1	1	'0 0 0 0 Z 0 0 0 	D	0.169286	0.169286	0.169286	0.169286	0.000000	0.169286	0.169286	0.169286	0.797449	0.042280	0.093630	0.066642	0.217112	
7695000	-135.965021	926	1	2	'0 0 0 0 Z 0 Z 0 	I	0.198576	0.198576	0.198576	0.198576	0.000000	0.198576	0.000000	0.198576	0.838620	0.161378	0.000002	0.000000	0.117435	
7696000	-135.274948	599	1	3	'0 Z 0 0 Z Z 0 0 	D	0.288391	0.000000	0.288391	0.288391	0.000000	0.000000	0.288391	0.288391	0.001735	0.071834	0.000000	0.926431	0.462078	
7697000	-133.668695	320	1	1	'0 0 0 0 0 Z 0 0 	D	0.182533	0.182533	0.182533	0.182533	0.182533	0.000000	0.182533	0.182533	0.197497	0.067916	0.210218	0.524370	0.175760	
7698000	-131.768294	950	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.224001	0.224001	0.224001	0.000000	0.000000	0.224001	0.224001	0.000000	0.368035	0.000000	0.631965	0.167969	
7699000	-133.010980	963	1	0	'0 0 0 0 0 0 0 0 	I	0.134866	0.134866	0.134866	0.134866	0.134866	0.134866	0.134866	0.134866	0.053724	0.002304	0.905146	0.038825	0.404173	
7700000	-133.549612	933	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.200760	0.200760	0.200760	0.000000	0.000000	0.200760	0.200760	0.000000	0.266873	0.000000	0.733127	0.443421	
7701000	-134.855190	602	1	1	'0 0 0 0 0 Z 0 0 	D	0.138175	0.138175	0.138175	0.138175	0.138175	0.000000	0.138175	0.138175	0.115201	0.034908	0.151749	0.698143	0.226004	
7702000	-134.119178	25	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.172828	0.172828	0.172828	0.000000	0.000000	0.172828	0.172828	0.000000	0.218716	0.000000	0.781284	0.254585	
7703000	-133.089015	818	1	3	'0 Z 0 0 Z Z 0 0 	D	0.299688	0.000000	0.299688	0.299688	0.000000	0.000000	0.299688	0.299688	0.000769	0.087781	0.000000	0.911450	0.296166	
7704000	-134.912135	572	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.270016	0.270016	0.270016	0.000000	0.000000	0.270016	0.270016	0.000000	0.433533	0.000000	0.566467	0.165977	
7705000	-133.546061	947	1	1	'0 0 0 0 0 0 Z 0 	D	0.160197	0.160197	0.160197	0.160197	0.160197	0.160197	0.000000	0.160197	0.303869	0.045734	0.613439	0.036959	0.487848	
7706000	-132.655438	462	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.190576	0.190576	0.190576	0.000000	0.000000	0.190576	0.190576	0.000000	0.304315	0.000000	0.695685	0.202765	
7707000	-134.636183	268	1	2	'0 0 0 0 Z 0 Z 0 	I	0.164609	0.164609	0.164609	0.164609	0.000000	0.164609	0.000000	0.164609	0.905280	0.094715	0.000004	0.000000	0.095170	
7708000	-133.615719	392	1	1	'0 0 0 0 0 Z 0 0 	D	0.242175	0.242175	0.242175	0.242175	0.242175	0.000000	0.242175	0.242175	0.269225	0.202488	0.195373	0.332914	0.486847	
7709000	-132.901989	389	1	1	'0 0 0 0 0 Z 0 0 	D	0.246649	0.246649	0.246649	0.246649	0.246649	0.000000	0.246649	0.246649	0.237476	0.222274	0.151153	0.389096	0.176555	
7710000	-134.376758	523	1	0	'0 0 0 0 0 0 0 0 	I	0.144522	0.144522	0.144522	0.144522	0.144522	0.144522	0.144522	0.144522	0.076460	0.006155	0.849036	0.068349	0.264444	
7711000	-137.331258	858	1	2	'0 0 0 0 0 0 Z Z 	D	0.160106	0.160106	0.160106	0.160106	0.160106	0.160106	0.000000	0.000000	0.373270	0.002776	0.623954	0.000000	0.128184	
7712000	-134.025150	801	1	1	'0 0 0 0 0 Z 0 0 	D	0.155262	0.155262	0.155262	0.155262	0.155262	0.000000	0.155262	0.155262	0.093358	0.045342	0.139048	0.722252	0.491947	
7713000	-133.293060	514	1	0	'0 0 0 0 0 0 0 0 	I	0.158771	0.158771	0.158771	0.158771	0.158771	0.158771	0.158771	0.158771	0.087566	0.004816	0.860301	0.047317	0.164352	
7714000	-134.301084	271	1	2	'0 0 0 0 Z Z 0 0 	D	0.226330	0.226330	0.226330	0.226330	0.000000	0.000000	0.226330	0.226330	0.360639	0.242091	0.000000	0.397270	0.308680	
7715000	-133.292493	22	1	2	'0 0 0 0 Z Z 0 0 	D	0.189705	0.189705	0.189705	0.189705	0.000000	0.000000	0.189705	0.189705	0.408379	0.142404	0.000000	0.449217	0.127617	
7716000	-133.036018	352	1	0	'0 0 0 0 0 0 0 0 	I	0.147110	0.147110	0.147110	0.147110	0.147110	0.147110	0.147110	0.147110	0.073703	0.006261	0.847998	0.072038	0.458123	
7717000	-133.108177	296	1	1	'0 0 0 0 0 Z 0 0 	D	0.178387	0.178387	0.178387	0.178387	0.178387	0.000000	0.178387	0.178387	0.196848	0.083780	0.243600	0.475771	0.112815	
7718000	-137.031439	96	1	3	'0 0 0 0 Z Z 0 Z 	D	0.249821	0.249821	0.249821	0.249821	0.000000	0.000000	0.249821	0.000000	0.898863	0.097704	0.000000	0.003433	0.437044	
7719000	-134.601140	350	1	2	'0 0 0 0 Z 0 Z 0 	I	0.188693	0.188693	0.188693	0.188693	0.000000	0.188693	0.000000	0.188693	0.884905	0.115092	0.000002	0.000000	0.051812	
7720000	-133.160777	451	1	0	'0 0 0 0 0 0 0 0 	I	0.126708	0.126708	0.126708	0.126708	0.126708	0.126708	0.126708	0.126708	0.049105	0.003013	0.893086	0.054797	0.348456	
7721000	-133.752908	72	1	1	'0 0 0 0 0 Z 0 0 	D	0.170766	0.170766	0.170766	0.170766	0.170766	0.000000	0.170766	0.170766	0.190144	0.083850	0.252959	0.473047	0.285016	
7722000	-136.065761	171	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.207540	0.207540	0.207540	0.000000	0.000000	0.000000	0.207540	0.000000	0.999999	0.000000	0.000001	0.142955	
7723000	-131.729185	449	1	0	'0 0 0 0 0 0 0 0 	I	0.147111	0.147111	0.147111	0.147111	0.147111	0.147111	0.147111	0.147111	0.185284	0.018479	0.724028	0.072209	0.110840	
7724000	-133.047743	63	1	1	'0 0 0 0 0 Z 0 0 	D	0.207119	0.207119	0.207119	0.207119	0.207119	0.000000	0.207119	0.207119	0.227026	0.140872	0.226583	0.405519	0.236715	
7725000	-132.594147	618	1	1	'0 0 0 0 0 Z 0 0 	D	0.205057	0.205057	0.205057	0.205057	0.205057	0.000000	0.205057	0.205057	0.220233	0.134121	0.216015	0.429631	0.197095	
7726000	-137.632151	977	1	2	'0 0 Z 0 0 Z 0 0 	D	0.219199	0.219199	0.000000	0.219199	0.219199	0.000000	0.219199	0.219199	0.367728	0.002167	0.551033	0.079072	0.376550	
7727000	-133.472543	6	1	1	'0 0 0 0 0 Z 0 0 	D	0.181197	0.181197	0.181197	0.181197	0.181197	0.000000	0.181197	0.181197	0.206184	0.083634	0.258856	0.451326	0.027218	
7728000	-132.909303	101	1	1	'0 0 0 0 0 Z 0 0 	D	0.188245	0.188245	0.188245	0.188245	0.188245	0.000000	0.188245	0.188245	0.294683	0.088961	0.326277	0.290079	0.364418	
7729000	-134.403451	517	1	1	'0 0 0 0 0 Z 0 0 	D	0.251066	0.251066	0.251066	0.251066	0.251066	0.000000	0.251066	0.251066	0.235093	0.244858	0.171124	0.348925	0.396556	
