Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
615	0.263415	122	0.081967	126	0.785714	137	0.635036	2.184836	615	0.263415	0.358000	0.354005	
626	0.285942	126	0.063492	138	0.826087	110	0.600000	2.184836	626	0.285942	0.367000	0.354048	
643	0.270607	139	0.086331	115	0.808696	103	0.650485	2.184836	643	0.270607	0.346000	0.354022	
596	0.313758	133	0.030075	145	0.848276	126	0.515873	2.184836	596	0.313758	0.379000	0.354103	
604	0.251656	126	0.031746	125	0.824000	145	0.565517	2.184836	604	0.251656	0.341000	0.354061	
618	0.292880	121	0.049587	160	0.800000	101	0.683168	2.184836	618	0.292880	0.384000	0.354157	
578	0.278547	133	0.075188	144	0.868056	145	0.593103	2.184836	578	0.278547	0.382000	0.354247	
619	0.323102	134	0.044776	96	0.822917	151	0.543046	2.184836	619	0.323102	0.367000	0.354288	
622	0.279743	139	0.086331	115	0.817391	124	0.564516	2.184836	622	0.279743	0.350000	0.354275	
597	0.279732	130	0.084615	135	0.829630	138	0.550725	2.184836	597	0.279732	0.366000	0.354312	
638	0.335423	99	0.090909	135	0.881481	128	0.640625	2.184836	638	0.335423	0.424000	0.354534	
655	0.305344	119	0.016807	107	0.831776	119	0.495798	2.184836	655	0.305344	0.350000	0.354520	
640	0.314063	119	0.109244	130	0.769231	111	0.504505	2.184836	640	0.314063	0.370000	0.354568	
669	0.282511	120	0.075000	90	0.855556	121	0.586777	2.184836	669	0.282511	0.346000	0.354541	
656	0.248476	109	0.091743	114	0.850877	121	0.512397	2.184836	656	0.248476	0.332000	0.354471	
643	0.283048	109	0.018349	120	0.816667	128	0.617188	2.184836	643	0.283048	0.361000	0.354491	
621	0.293076	126	0.095238	123	0.796748	130	0.584615	2.184836	621	0.293076	0.368000	0.354533	
634	0.317035	108	0.129630	159	0.867925	99	0.595960	2.184836	634	0.317035	0.412000	0.354712	
599	0.298831	139	0.043165	133	0.879699	129	0.418605	2.184836	599	0.298831	0.356000	0.354716	
582	0.261168	151	0.066225	129	0.759690	138	0.565217	2.184836	582	0.261168	0.338000	0.354665	
634	0.223975	119	0.050420	142	0.859155	105	0.600000	2.184836	634	0.223975	0.333000	0.354598	
619	0.260097	105	0.085714	144	0.805556	132	0.651515	2.184836	619	0.260097	0.372000	0.354651	
613	0.233279	129	0.131783	145	0.786207	113	0.628319	2.184836	613	0.233279	0.345000	0.354622	
637	0.246468	134	0.029851	125	0.856000	104	0.490385	2.184836	637	0.246468	0.319000	0.354513	
637	0.252747	135	0.125926	116	0.836207	112	0.482143	2.184836	637	0.252747	0.329000	0.354435	
586	0.317406	159	0.018868	120	0.833333	135	0.585185	2.184836	586	0.317406	0.368000	0.354476	
644	0.284161	112	0.071429	129	0.837209	115	0.652174	2.184836	644	0.284161	0.374000	0.354535	
604	0.301325	118	0.050847	135	0.866667	143	0.629371	2.184836	604	0.301325	0.395000	0.354658	
632	0.286392	118	0.050847	147	0.823129	103	0.563107	2.184836	632	0.286392	0.366000	0.354692	
663	0.266968	102	0.156863	112	0.776786	123	0.520325	2.184836	663	0.266968	0.344000	0.354660	
651	0.262673	120	0.050000	120	0.775000	109	0.559633	2.184836	651	0.262673	0.331000	0.354589	
617	0.252836	137	0.087591	128	0.851562	118	0.491525	2.184836	617	0.252836	0.335000	0.354530	
627	0.283892	119	0.092437	128	0.820312	126	0.579365	2.184836	627	0.283892	0.367000	0.354567	
626	0.274760	138	0.094203	118	0.872881	118	0.593220	2.184836	626	0.274760	0.358000	0.354578	
622	0.247588	122	0.065574	122	0.901639	134	0.492537	2.184836	622	0.247588	0.338000	0.354529	
657	0.281583	120	0.033333	114	0.903509	109	0.532110	2.184836	657	0.281583	0.350000	0.354515	
627	0.226475	129	0.046512	125	0.840000	119	0.596639	2.184836	627	0.226475	0.324000	0.354425	
638	0.264890	105	0.057143	129	0.829457	128	0.609375	2.184836	638	0.264890	0.360000	0.354442	
634	0.291798	117	0.051282	118	0.822034	131	0.641221	2.184836	634	0.291798	0.372000	0.354493	
610	0.262295	125	0.096000	135	0.807407	130	0.461538	2.184836	610	0.262295	0.341000	0.354454	
621	0.283414	141	0.000000	108	0.824074	130	0.676923	2.184836	621	0.283414	0.353000	0.354450	
630	0.261905	125	0.072000	117	0.803419	128	0.718750	2.184836	630	0.261905	0.360000	0.354466	
614	0.257329	142	0.049296	122	0.778689	122	0.639344	2.184836	614	0.257329	0.338000	0.354418	
