Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_agr.txt
Log File Name:                   DEP_agr.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            884579305
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_agr.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
8265000	-142.591274	644	1	3	'0 0 0 0 Z Z 0 Z 	D	0.141871	0.141871	0.141871	0.141871	0.000000	0.000000	0.141871	0.000000	0.001790	0.108861	0.000000	0.889349	0.354208	
8266000	-136.979276	252	1	1	'0 0 0 0 0 0 0 Z 	D	0.207058	0.207058	0.207058	0.207058	0.207058	0.207058	0.207058	0.000000	0.014549	0.242795	0.054461	0.688195	0.238390	
8267000	-136.812651	870	1	1	'0 0 0 0 0 0 0 Z 	D	0.223996	0.223996	0.223996	0.223996	0.223996	0.223996	0.223996	0.000000	0.064911	0.232598	0.141630	0.560861	0.289902	
8268000	-139.032142	514	1	4	'Z 0 0 0 Z 0 Z Z 	D	0.000000	0.201723	0.201723	0.201723	0.000000	0.201723	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.324206	
8269000	-137.619931	405	1	1	'0 0 0 0 0 0 0 Z 	D	0.243209	0.243209	0.243209	0.243209	0.243209	0.243209	0.243209	0.000000	0.057624	0.238838	0.127333	0.576205	0.412933	
8270000	-136.942665	759	1	1	'0 0 0 0 0 0 0 Z 	D	0.213169	0.213169	0.213169	0.213169	0.213169	0.213169	0.213169	0.000000	0.062964	0.235867	0.254152	0.447017	0.145604	
8271000	-141.828910	401	2	2	'Z 1 1 1 0 1 1 Z 	D	0.000000	0.236506	0.236506	0.236506	0.551139	0.236506	0.236506	0.000000	0.000479	0.104456	0.021091	0.873973	0.166811	
8272000	-138.351532	395	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.160220	0.160220	0.160220	0.160220	0.160220	0.160220	0.000000	0.003912	0.169158	0.217222	0.609709	0.159642	
8273000	-139.589369	823	1	2	'0 0 0 0 Z 0 Z 0 	I	0.143408	0.143408	0.143408	0.143408	0.000000	0.143408	0.000000	0.143408	0.025891	0.974107	0.000000	0.000002	0.355034	
8274000	-136.118878	774	1	3	'0 0 0 0 Z 0 Z Z 	D	0.168261	0.168261	0.168261	0.168261	0.000000	0.168261	0.000000	0.000000	0.088575	0.911424	0.000000	0.000000	0.225504	
8275000	-138.910930	174	2	1	'0 1 0 1 1 1 0 Z 	D	0.141829	0.157740	0.141829	0.157740	0.157740	0.157740	0.141829	0.000000	0.007336	0.234670	0.041699	0.716295	0.288340	
8276000	-136.710340	274	1	1	'0 0 0 0 0 0 0 Z 	D	0.271276	0.271276	0.271276	0.271276	0.271276	0.271276	0.271276	0.000000	0.050353	0.261637	0.142437	0.545572	0.387737	
8277000	-140.000600	306	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.144078	0.144078	0.144078	0.144078	0.144078	0.144078	0.144078	0.000024	0.044601	0.013713	0.941661	0.283454	
8278000	-137.283097	320	1	1	'0 0 0 0 0 0 0 Z 	D	0.193240	0.193240	0.193240	0.193240	0.193240	0.193240	0.193240	0.000000	0.008761	0.186084	0.060161	0.744993	0.078534	
8279000	-139.112216	210	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.229783	0.229783	0.229783	0.229783	0.229783	0.229783	0.000000	0.000689	0.140473	0.070913	0.787926	0.386041	
8280000	-141.120696	717	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	0.156827	0.156827	0.156827	0.156827	0.156827	0.000000	0.000000	0.000000	0.999998	0.000000	0.000002	0.380348	
8281000	-137.783357	417	1	1	'0 0 0 0 0 0 0 Z 	D	0.200622	0.200622	0.200622	0.200622	0.200622	0.200622	0.200622	0.000000	0.029630	0.226775	0.089885	0.653711	0.346965	
8282000	-138.414487	155	1	1	'0 0 0 0 0 0 0 Z 	D	0.168908	0.168908	0.168908	0.168908	0.168908	0.168908	0.168908	0.000000	0.012799	0.198820	0.053586	0.734795	0.125552	
8283000	-135.870946	990	1	1	'0 0 0 0 0 0 0 Z 	D	0.175989	0.175989	0.175989	0.175989	0.175989	0.175989	0.175989	0.000000	0.017549	0.197060	0.072406	0.712986	0.377426	
8284000	-136.529305	107	2	1	'1 1 0 0 1 0 1 Z 	D	0.259021	0.259021	0.222187	0.222187	0.259021	0.222187	0.259021	0.000000	0.077729	0.235557	0.138367	0.548347	0.197640	
8285000	-136.024906	447	2	2	'0 0 0 1 0 0 Z Z 	D	0.662968	0.662968	0.662968	0.067833	0.662968	0.662968	0.000000	0.000000	0.330516	0.256098	0.413385	0.000000	0.353753	
8286000	-133.169251	388	2	2	'0 0 0 Z 0 0 1 Z 	D	0.698309	0.698309	0.698309	0.000000	0.698309	0.698309	0.031732	0.000000	0.303479	0.118664	0.516977	0.060879	0.159149	
8287000	-137.113092	751	1	1	'0 0 0 0 0 0 0 Z 	D	0.237478	0.237478	0.237478	0.237478	0.237478	0.237478	0.237478	0.000000	0.047829	0.237088	0.116169	0.598914	0.386211	
8288000	-136.751460	611	1	1	'0 0 0 0 0 0 0 Z 	D	0.200222	0.200222	0.200222	0.200222	0.200222	0.200222	0.200222	0.000000	0.025757	0.200201	0.095259	0.678783	0.347719	
8289000	-137.060874	295	1	1	'0 0 0 0 0 0 0 Z 	D	0.216314	0.216314	0.216314	0.216314	0.216314	0.216314	0.216314	0.000000	0.031309	0.226967	0.094205	0.647520	0.345121	
8290000	-135.886074	978	1	3	'0 0 0 0 Z 0 Z Z 	D	0.205812	0.205812	0.205812	0.205812	0.000000	0.205812	0.000000	0.000000	0.222421	0.777578	0.000001	0.000000	0.133143	
8291000	-135.785939	338	1	1	'0 0 0 0 0 0 0 Z 	D	0.241406	0.241406	0.241406	0.241406	0.241406	0.241406	0.241406	0.000000	0.054602	0.243188	0.125490	0.576720	0.308685	
8292000	-140.170246	729	1	3	'0 0 0 0 Z Z 0 Z 	D	0.289319	0.289319	0.289319	0.289319	0.000000	0.000000	0.289319	0.000000	0.006058	0.159197	0.000000	0.834744	0.140707	
8293000	-138.625397	436	1	2	'0 0 0 0 0 Z 0 Z 	D	0.264671	0.264671	0.264671	0.264671	0.264671	0.000000	0.264671	0.000000	0.006090	0.166862	0.000116	0.826932	0.300113	
8294000	-139.165805	943	1	2	'0 0 0 0 0 Z 0 Z 	D	0.216779	0.216779	0.216779	0.216779	0.216779	0.000000	0.216779	0.000000	0.001725	0.138415	0.000009	0.859851	0.460087	
8295000	-138.894079	708	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.136205	0.136205	0.136205	0.136205	0.136205	0.136205	0.000000	0.000069	0.122849	0.029776	0.847307	0.127250	
8296000	-137.374503	101	1	1	'0 0 0 0 0 0 0 Z 	D	0.215098	0.215098	0.215098	0.215098	0.215098	0.215098	0.215098	0.000000	0.039562	0.294662	0.079361	0.586415	0.479044	
8297000	-136.866185	578	1	2	'0 0 0 0 0 0 Z Z 	D	0.178873	0.178873	0.178873	0.178873	0.178873	0.178873	0.000000	0.000000	0.029534	0.917240	0.053225	0.000000	0.353142	
8298000	-140.398521	654	1	1	'0 0 0 0 0 0 Z 0 	D	0.145278	0.145278	0.145278	0.145278	0.145278	0.145278	0.000000	0.145278	0.055892	0.891724	0.022212	0.030173	0.149761	
8299000	-139.748178	833	1	0	'0 0 0 0 0 0 0 0 	I	0.162764	0.162764	0.162764	0.162764	0.162764	0.162764	0.162764	0.162764	0.007669	0.150971	0.040674	0.800687	0.242325	
8300000	-137.292886	632	1	1	'0 0 0 0 0 0 0 Z 	D	0.237687	0.237687	0.237687	0.237687	0.237687	0.237687	0.237687	0.000000	0.038396	0.215502	0.110908	0.635194	0.189385	
8301000	-137.530077	750	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.191839	0.191839	0.191839	0.191839	0.191839	0.191839	0.000000	0.001382	0.115090	0.067045	0.816483	0.391504	
8302000	-136.965700	144	1	1	'0 0 0 0 0 0 0 Z 	D	0.215339	0.215339	0.215339	0.215339	0.215339	0.215339	0.215339	0.000000	0.015488	0.219331	0.075239	0.689942	0.483950	
8303000	-136.080201	646	1	1	'0 0 0 0 0 0 0 Z 	D	0.223630	0.223630	0.223630	0.223630	0.223630	0.223630	0.223630	0.000000	0.021113	0.221065	0.082230	0.675593	0.129250	
8304000	-135.637797	338	1	1	'0 0 0 0 0 0 0 Z 	D	0.194095	0.194095	0.194095	0.194095	0.194095	0.194095	0.194095	0.000000	0.029862	0.215976	0.099451	0.654711	0.233002	
8305000	-138.005242	691	1	3	'0 0 0 0 Z 0 Z Z 	D	0.198947	0.198947	0.198947	0.198947	0.000000	0.198947	0.000000	0.000000	0.063275	0.936725	0.000000	0.000000	0.351525	
8306000	-135.771569	186	1	1	'0 0 0 0 0 0 0 Z 	D	0.184419	0.184419	0.184419	0.184419	0.184419	0.184419	0.184419	0.000000	0.011294	0.203394	0.057243	0.728070	0.149626	
8307000	-138.442623	899	1	4	'Z 0 0 0 Z 0 Z Z 	D	0.000000	0.157757	0.157757	0.157757	0.000000	0.157757	0.000000	0.000000	0.000000	0.999999	0.000000	0.000001	0.379004	
8308000	-138.108386	953	1	1	'0 0 0 0 0 0 0 Z 	D	0.327007	0.327007	0.327007	0.327007	0.327007	0.327007	0.327007	0.000000	0.081987	0.271143	0.136462	0.510408	0.349942	
8309000	-136.095617	274	1	3	'0 0 0 0 Z 0 Z Z 	D	0.191625	0.191625	0.191625	0.191625	0.000000	0.191625	0.000000	0.000000	0.098441	0.901558	0.000000	0.000000	0.296331	
8310000	-138.806951	833	1	4	'Z 0 0 0 Z 0 Z Z 	D	0.000000	0.159630	0.159630	0.159630	0.000000	0.159630	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.269307	
8311000	-138.875468	334	1	0	'0 0 0 0 0 0 0 0 	I	0.141086	0.141086	0.141086	0.141086	0.141086	0.141086	0.141086	0.141086	0.004625	0.087839	0.045394	0.862142	0.111076	
8312000	-138.522828	696	1	0	'0 0 0 0 0 0 0 0 	I	0.170714	0.170714	0.170714	0.170714	0.170714	0.170714	0.170714	0.170714	0.004789	0.129642	0.030836	0.834733	0.332188	
8313000	-136.159725	90	1	1	'0 0 0 0 0 0 0 Z 	D	0.256821	0.256821	0.256821	0.256821	0.256821	0.256821	0.256821	0.000000	0.055462	0.262903	0.124474	0.557161	0.382094	
8314000	-136.957691	899	1	1	'0 0 0 0 0 0 0 Z 	D	0.241104	0.241104	0.241104	0.241104	0.241104	0.241104	0.241104	0.000000	0.029948	0.274413	0.082486	0.613152	0.249795	
8315000	-137.127934	88	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.206038	0.206038	0.206038	0.206038	0.206038	0.206038	0.000000	0.002077	0.150229	0.102380	0.745315	0.397956	
8316000	-138.171153	208	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.146828	0.146828	0.146828	0.146828	0.146828	0.146828	0.000000	0.000063	0.237218	0.038194	0.724525	0.361375	
8317000	-139.459647	206	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	0.167417	0.167417	0.167417	0.167417	0.167417	0.000000	0.167417	0.000000	0.999997	0.000000	0.000003	0.124740	
8318000	-137.980558	624	1	1	'0 0 0 0 0 0 0 Z 	D	0.290866	0.290866	0.290866	0.290866	0.290866	0.290866	0.290866	0.000000	0.063204	0.281544	0.111040	0.544212	0.085832	
8319000	-137.441605	432	1	1	'0 0 0 0 0 0 0 Z 	D	0.139832	0.139832	0.139832	0.139832	0.139832	0.139832	0.139832	0.000000	0.009385	0.154017	0.060817	0.775781	0.418561	
8320000	-139.478404	156	1	2	'0 0 0 0 0 Z 0 Z 	D	0.246251	0.246251	0.246251	0.246251	0.246251	0.000000	0.246251	0.000000	0.001115	0.148119	0.000003	0.850763	0.335846	
8321000	-140.077753	358	1	1	'0 Z 0 0 0 0 0 0 	D	0.191088	0.000000	0.191088	0.191088	0.191088	0.191088	0.191088	0.191088	0.000077	0.036027	0.026938	0.936957	0.214902	
8322000	-136.324904	222	1	1	'0 0 0 0 0 0 0 Z 	D	0.227729	0.227729	0.227729	0.227729	0.227729	0.227729	0.227729	0.000000	0.030479	0.215412	0.101107	0.653002	0.251227	
8323000	-137.227400	100	1	1	'0 0 0 0 0 0 0 Z 	D	0.213258	0.213258	0.213258	0.213258	0.213258	0.213258	0.213258	0.000000	0.025994	0.226847	0.084524	0.662635	0.071673	
8324000	-137.487248	189	1	1	'0 0 0 0 0 0 0 Z 	D	0.155761	0.155761	0.155761	0.155761	0.155761	0.155761	0.155761	0.000000	0.009893	0.204258	0.080071	0.705777	0.383233	
8325000	-139.428750	805	1	2	'0 0 0 0 0 0 Z Z 	D	0.197517	0.197517	0.197517	0.197517	0.197517	0.197517	0.000000	0.000000	0.157578	0.786638	0.055784	0.000000	0.317397	
8326000	-134.050493	206	1	1	'0 0 0 0 0 0 0 Z 	D	0.277316	0.277316	0.277316	0.277316	0.277316	0.277316	0.277316	0.000000	0.016325	0.263881	0.054919	0.664874	0.393582	
8327000	-136.283891	763	1	1	'0 0 0 0 0 0 0 Z 	D	0.203881	0.203881	0.203881	0.203881	0.203881	0.203881	0.203881	0.000000	0.018094	0.242974	0.077403	0.661529	0.422552	
8328000	-136.556176	469	1	1	'0 0 0 0 0 0 0 Z 	D	0.236310	0.236310	0.236310	0.236310	0.236310	0.236310	0.236310	0.000000	0.036451	0.249432	0.095854	0.618262	0.159748	
8329000	-135.049099	404	1	1	'0 0 0 0 0 0 0 Z 	D	0.170541	0.170541	0.170541	0.170541	0.170541	0.170541	0.170541	0.000000	0.009132	0.191817	0.051041	0.748010	0.311564	
8330000	-141.484369	796	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	0.133108	0.133108	0.133108	0.133108	0.133108	0.000000	0.133108	0.000000	0.999990	0.000000	0.000010	0.211033	
8331000	-138.707930	536	1	2	'0 0 0 0 0 Z 0 Z 	D	0.245531	0.245531	0.245531	0.245531	0.245531	0.000000	0.245531	0.000000	0.009386	0.180399	0.000271	0.809944	0.334681	
8332000	-136.248027	566	1	3	'0 0 0 0 Z 0 Z Z 	D	0.196659	0.196659	0.196659	0.196659	0.000000	0.196659	0.000000	0.000000	0.052491	0.947508	0.000000	0.000000	0.226945	
8333000	-136.571200	138	1	1	'0 0 0 0 0 0 0 Z 	D	0.232721	0.232721	0.232721	0.232721	0.232721	0.232721	0.232721	0.000000	0.033998	0.257311	0.087636	0.621054	0.407396	
8334000	-138.311207	966	1	3	'0 0 0 0 Z 0 Z Z 	D	0.172982	0.172982	0.172982	0.172982	0.000000	0.172982	0.000000	0.000000	0.123970	0.876028	0.000000	0.000001	0.410783	
8335000	-138.046190	723	1	1	'0 0 0 0 0 0 0 Z 	D	0.155083	0.155083	0.155083	0.155083	0.155083	0.155083	0.155083	0.000000	0.005617	0.142089	0.069934	0.782360	0.210575	
8336000	-136.662275	531	1	1	'0 0 0 0 0 0 0 Z 	D	0.179255	0.179255	0.179255	0.179255	0.179255	0.179255	0.179255	0.000000	0.018746	0.221079	0.069674	0.690502	0.368523	
8337000	-138.349886	91	1	3	'0 0 0 0 Z 0 Z Z 	D	0.211529	0.211529	0.211529	0.211529	0.000000	0.211529	0.000000	0.000000	0.108476	0.891524	0.000000	0.000000	0.455668	
8338000	-137.773697	688	1	3	'0 0 0 0 Z 0 Z Z 	D	0.145257	0.145257	0.145257	0.145257	0.000000	0.145257	0.000000	0.000000	0.137966	0.862031	0.000000	0.000002	0.321621	
8339000	-136.336698	176	1	3	'0 0 0 0 Z 0 Z Z 	D	0.190787	0.190787	0.190787	0.190787	0.000000	0.190787	0.000000	0.000000	0.061130	0.938870	0.000000	0.000000	0.277748	
8340000	-139.570172	630	1	2	'0 0 0 0 0 Z 0 Z 	D	0.160295	0.160295	0.160295	0.160295	0.160295	0.000000	0.160295	0.000000	0.000656	0.130479	0.000001	0.868864	0.402639	
8341000	-137.229223	913	1	3	'0 0 0 0 Z Z 0 Z 	D	0.211796	0.211796	0.211796	0.211796	0.000000	0.000000	0.211796	0.000000	0.001812	0.157748	0.000000	0.840440	0.213698	
8342000	-136.819290	273	1	1	'0 0 0 0 0 0 0 Z 	D	0.182670	0.182670	0.182670	0.182670	0.182670	0.182670	0.182670	0.000000	0.009518	0.193316	0.047247	0.749919	0.222841	
8343000	-138.793319	269	1	3	'0 0 0 0 Z 0 Z Z 	D	0.234270	0.234270	0.234270	0.234270	0.000000	0.234270	0.000000	0.000000	0.130197	0.869802	0.000000	0.000001	0.493889	
8344000	-137.442583	926	1	1	'0 0 0 0 0 0 0 Z 	D	0.282973	0.282973	0.282973	0.282973	0.282973	0.282973	0.282973	0.000000	0.079386	0.260999	0.140216	0.519399	0.209953	
8345000	-140.798636	262	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.121237	0.121237	0.121237	0.121237	0.121237	0.121237	0.121237	0.000009	0.018131	0.008707	0.973152	0.046384	
8346000	-135.929035	362	1	3	'0 0 0 0 Z 0 Z Z 	D	0.170255	0.170255	0.170255	0.170255	0.000000	0.170255	0.000000	0.000000	0.071516	0.928483	0.000000	0.000000	0.482495	
8347000	-137.319990	222	1	3	'0 0 0 0 Z 0 Z Z 	D	0.200216	0.200216	0.200216	0.200216	0.000000	0.200216	0.000000	0.000000	0.091101	0.908898	0.000000	0.000000	0.468872	
8348000	-141.526726	197	2	3	'0 0 1 1 Z 0 Z Z 	D	0.224716	0.224716	0.259619	0.259619	0.000000	0.224716	0.000000	0.000000	0.086003	0.913996	0.000000	0.000000	0.327740	
8349000	-139.229599	615	1	1	'0 0 0 0 0 0 0 Z 	D	0.135576	0.135576	0.135576	0.135576	0.135576	0.135576	0.135576	0.000000	0.014521	0.147594	0.076803	0.761081	0.149783	
8350000	-138.979786	424	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	0.159151	0.159151	0.159151	0.159151	0.159151	0.000000	0.000000	0.000000	0.999999	0.000000	0.000001	0.285177	
8351000	-136.374857	349	1	3	'0 0 0 0 Z 0 Z Z 	D	0.180222	0.180222	0.180222	0.180222	0.000000	0.180222	0.000000	0.000000	0.141021	0.858978	0.000001	0.000000	0.051619	
8352000	-138.792999	122	1	1	'0 0 0 0 0 0 Z 0 	D	0.138268	0.138268	0.138268	0.138268	0.138268	0.138268	0.000000	0.138268	0.043179	0.915232	0.018569	0.023019	0.233109	
8353000	-136.524452	574	1	1	'0 0 0 0 0 0 0 Z 	D	0.222544	0.222544	0.222544	0.222544	0.222544	0.222544	0.222544	0.000000	0.029752	0.235921	0.088995	0.645332	0.332202	
8354000	-136.115834	920	1	1	'0 0 0 0 0 0 0 Z 	D	0.191898	0.191898	0.191898	0.191898	0.191898	0.191898	0.191898	0.000000	0.035639	0.223471	0.103292	0.637599	0.111083	
8355000	-140.600174	352	1	3	'0 0 0 0 Z Z 0 Z 	D	0.204157	0.204157	0.204157	0.204157	0.000000	0.000000	0.204157	0.000000	0.002210	0.150651	0.000000	0.847139	0.349786	
8356000	-137.807863	648	1	1	'0 0 0 0 0 0 0 Z 	D	0.304606	0.304606	0.304606	0.304606	0.304606	0.304606	0.304606	0.000000	0.056731	0.284677	0.110148	0.548444	0.306777	
8357000	-135.925643	572	1	1	'0 0 0 0 0 0 0 Z 	D	0.201638	0.201638	0.201638	0.201638	0.201638	0.201638	0.201638	0.000000	0.021284	0.229963	0.098235	0.650519	0.206491	
8358000	-141.874339	212	1	2	'0 Z 0 0 Z 0 0 0 	D	0.189701	0.000000	0.189701	0.189701	0.000000	0.189701	0.189701	0.189701	0.000914	0.087267	0.141290	0.770529	0.451969	
8359000	-137.870635	99	1	3	'0 0 0 0 Z 0 Z Z 	D	0.174433	0.174433	0.174433	0.174433	0.000000	0.174433	0.000000	0.000000	0.059227	0.940772	0.000000	0.000001	0.311686	
8360000	-137.189322	208	1	1	'0 0 0 0 0 0 0 Z 	D	0.298620	0.298620	0.298620	0.298620	0.298620	0.298620	0.298620	0.000000	0.051231	0.316522	0.099401	0.532846	0.288226	
8361000	-137.273458	770	1	1	'0 0 0 0 0 0 0 Z 	D	0.255885	0.255885	0.255885	0.255885	0.255885	0.255885	0.255885	0.000000	0.042451	0.260941	0.102628	0.593980	0.492920	
8362000	-136.341821	423	1	1	'0 0 0 0 0 0 0 Z 	D	0.208399	0.208399	0.208399	0.208399	0.208399	0.208399	0.208399	0.000000	0.018120	0.204804	0.068297	0.708779	0.317873	
8363000	-135.921100	304	1	1	'0 0 0 0 0 0 0 Z 	D	0.195442	0.195442	0.195442	0.195442	0.195442	0.195442	0.195442	0.000000	0.044670	0.202812	0.161169	0.591349	0.498084	
8364000	-136.397816	929	1	1	'0 0 0 0 0 0 0 Z 	D	0.195574	0.195574	0.195574	0.195574	0.195574	0.195574	0.195574	0.000000	0.055837	0.235379	0.258981	0.449803	0.249983	
8365000	-140.799303	15	1	2	'0 Z 0 0 0 0 Z 0 	D	0.234688	0.000000	0.234688	0.234688	0.234688	0.234688	0.000000	0.234688	0.037605	0.877390	0.038386	0.046619	0.394975	
8366000	-140.306158	191	1	0	'0 0 0 0 0 0 0 0 	I	0.185466	0.185466	0.185466	0.185466	0.185466	0.185466	0.185466	0.185466	0.008617	0.183300	0.036283	0.771800	0.331433	
8367000	-138.132790	378	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.250257	0.250257	0.250257	0.250257	0.250257	0.250257	0.000000	0.001092	0.138167	0.057826	0.802916	0.308748	
8368000	-139.574233	193	1	2	'0 0 0 0 0 Z 0 Z 	D	0.185459	0.185459	0.185459	0.185459	0.185459	0.000000	0.185459	0.000000	0.002316	0.166561	0.000013	0.831110	0.272493	
8369000	-136.686858	4	1	1	'0 0 0 0 0 0 0 Z 	D	0.220664	0.220664	0.220664	0.220664	0.220664	0.220664	0.220664	0.000000	0.035914	0.234618	0.089147	0.640320	0.389233	
8370000	-140.136817	515	1	2	'0 0 0 0 0 Z 0 Z 	D	0.198223	0.198223	0.198223	0.198223	0.198223	0.000000	0.198223	0.000000	0.007455	0.168602	0.000176	0.823767	0.251331	
8371000	-135.215909	255	1	1	'0 0 0 0 0 0 0 Z 	D	0.222327	0.222327	0.222327	0.222327	0.222327	0.222327	0.222327	0.000000	0.028798	0.265573	0.088009	0.617621	0.226487	
8372000	-137.928890	176	1	4	'Z 0 0 0 Z 0 Z Z 	D	0.000000	0.167719	0.167719	0.167719	0.000000	0.167719	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.155427	
8373000	-139.291287	249	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.250708	0.250708	0.250708	0.250708	0.250708	0.250708	0.000000	0.005967	0.156754	0.100261	0.737019	0.162774	
8374000	-135.754493	299	1	1	'0 0 0 0 0 0 0 Z 	D	0.191697	0.191697	0.191697	0.191697	0.191697	0.191697	0.191697	0.000000	0.019838	0.195443	0.079078	0.705641	0.398270	
8375000	-136.372420	752	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.249444	0.249444	0.249444	0.249444	0.249444	0.249444	0.000000	0.001202	0.291053	0.045862	0.661883	0.371238	
8376000	-136.011975	274	1	1	'0 0 0 0 0 0 0 Z 	D	0.182400	0.182400	0.182400	0.182400	0.182400	0.182400	0.182400	0.000000	0.020966	0.234700	0.149799	0.594534	0.100640	
8377000	-135.725594	112	1	1	'0 0 0 0 0 0 0 Z 	D	0.192529	0.192529	0.192529	0.192529	0.192529	0.192529	0.192529	0.000000	0.017251	0.204090	0.079205	0.699454	0.341670	
8378000	-138.692092	84	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.231573	0.231573	0.231573	0.231573	0.231573	0.231573	0.000000	0.000623	0.150997	0.046561	0.801819	0.461430	
8379000	-136.091945	768	1	1	'0 0 0 0 0 0 0 Z 	D	0.263616	0.263616	0.263616	0.263616	0.263616	0.263616	0.263616	0.000000	0.063803	0.283896	0.116648	0.535652	0.282205	
8380000	-137.066810	393	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.165445	0.165445	0.165445	0.165445	0.165445	0.165445	0.000000	0.001529	0.148907	0.057657	0.791907	0.292446	
8381000	-135.909983	404	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.201621	0.201621	0.201621	0.201621	0.201621	0.201621	0.000000	0.000471	0.126625	0.049128	0.823776	0.430422	
8382000	-135.915290	790	1	1	'0 0 0 0 0 0 0 Z 	D	0.264416	0.264416	0.264416	0.264416	0.264416	0.264416	0.264416	0.000000	0.059919	0.245162	0.129015	0.565903	0.302907	
8383000	-138.189442	723	1	3	'0 0 0 0 Z 0 Z Z 	D	0.175030	0.175030	0.175030	0.175030	0.000000	0.175030	0.000000	0.000000	0.071110	0.928890	0.000000	0.000000	0.171570	
8384000	-137.873351	350	1	3	'0 0 0 0 Z 0 Z Z 	D	0.164667	0.164667	0.164667	0.164667	0.000000	0.164667	0.000000	0.000000	0.048639	0.951360	0.000000	0.000000	0.314656	
8385000	-136.173351	669	1	1	'0 0 0 0 0 0 0 Z 	D	0.211056	0.211056	0.211056	0.211056	0.211056	0.211056	0.211056	0.000000	0.038956	0.206478	0.110627	0.643939	0.122022	
8386000	-135.907451	232	1	1	'0 0 0 0 0 0 0 Z 	D	0.187632	0.187632	0.187632	0.187632	0.187632	0.187632	0.187632	0.000000	0.053855	0.242379	0.121409	0.582358	0.144456	
8387000	-136.475555	192	1	1	'0 0 0 0 0 0 0 Z 	D	0.215816	0.215816	0.215816	0.215816	0.215816	0.215816	0.215816	0.000000	0.027976	0.237396	0.084681	0.649946	0.078681	
8388000	-138.604403	666	2	3	'1 1 1 0 Z 1 Z Z 	D	0.151206	0.151206	0.151206	0.151798	0.000000	0.151206	0.000000	0.000000	0.105913	0.894084	0.000000	0.000002	0.342585	
8389000	-137.208188	964	1	1	'0 0 0 0 0 0 0 Z 	D	0.281292	0.281292	0.281292	0.281292	0.281292	0.281292	0.281292	0.000000	0.064986	0.282139	0.114934	0.537940	0.322381	
8390000	-140.714459	716	1	2	'0 0 0 0 Z 0 Z 0 	I	0.154796	0.154796	0.154796	0.154796	0.000000	0.154796	0.000000	0.154796	0.025545	0.974449	0.000000	0.000005	0.193249	
8391000	-139.140961	934	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.146081	0.146081	0.146081	0.146081	0.146081	0.146081	0.000000	0.000843	0.118791	0.045567	0.834800	0.313746	
8392000	-136.708271	588	1	1	'0 0 0 0 0 0 0 Z 	D	0.215815	0.215815	0.215815	0.215815	0.215815	0.215815	0.215815	0.000000	0.021848	0.221103	0.117409	0.639639	0.385927	
