Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_alt_pol.bin3.txt
Log File Name:                   DEP_pol3_alt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3245969453
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol3_alt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
8390000	-112.386586	895	1	2	'0 0 Z 0 0 Z 0 0 	D	0.099544	0.099544	0.000000	0.099544	0.099544	0.000000	0.099544	0.099544	0.025490	0.000002	0.970985	0.003523	0.125661	
8391000	-110.339425	732	1	3	'0 0 0 0 Z Z Z 0 	D	0.147748	0.147748	0.147748	0.147748	0.000000	0.000000	0.000000	0.147748	0.976355	0.023641	0.000004	0.000000	0.173226	
8392000	-113.552537	1000	1	2	'0 0 Z 0 0 Z 0 0 	D	0.096362	0.096362	0.000000	0.096362	0.096362	0.000000	0.096362	0.096362	0.126551	0.000002	0.870955	0.002492	0.246918	
8393000	-113.359352	506	1	3	'0 0 0 0 Z Z Z 0 	D	0.142667	0.142667	0.142667	0.142667	0.000000	0.000000	0.000000	0.142667	0.973431	0.026534	0.000035	0.000001	0.343787	
8394000	-112.566369	223	1	3	'0 0 0 0 0 Z Z Z 	D	0.094177	0.094177	0.094177	0.094177	0.094177	0.000000	0.000000	0.000000	0.062211	0.000050	0.937739	0.000000	0.287622	
8395000	-110.421544	362	1	1	'0 0 0 0 0 Z 0 0 	D	0.097630	0.097630	0.097630	0.097630	0.097630	0.000000	0.097630	0.097630	0.028037	0.000424	0.958878	0.012660	0.141501	
8396000	-112.404412	995	1	1	'0 0 0 0 0 Z 0 0 	D	0.110898	0.110898	0.110898	0.110898	0.110898	0.000000	0.110898	0.110898	0.029917	0.000091	0.967689	0.002303	0.138736	
8397000	-112.855158	841	1	2	'0 0 Z Z 0 0 0 0 	D	0.080640	0.080640	0.000000	0.000000	0.080640	0.080640	0.080640	0.080640	0.007942	0.000000	0.984213	0.007845	0.338340	
8398000	-111.530738	421	1	2	'0 0 Z 0 0 Z 0 0 	D	0.126407	0.126407	0.000000	0.126407	0.126407	0.000000	0.126407	0.126407	0.040016	0.000001	0.958193	0.001790	0.113683	
8399000	-113.388750	131	1	1	'0 0 0 Z 0 0 0 0 	D	0.087776	0.087776	0.087776	0.000000	0.087776	0.087776	0.087776	0.087776	0.022738	0.000170	0.954623	0.022468	0.261350	
8400000	-110.230115	16	1	1	'0 0 0 0 0 Z 0 0 	D	0.103398	0.103398	0.103398	0.103398	0.103398	0.000000	0.103398	0.103398	0.048459	0.001552	0.924038	0.025951	0.252638	
8401000	-110.913077	96	1	3	'0 0 0 0 Z Z Z 0 	D	0.143951	0.143951	0.143951	0.143951	0.000000	0.000000	0.000000	0.143951	0.977543	0.022426	0.000030	0.000001	0.065128	
8402000	-112.958727	992	1	3	'0 0 0 0 0 Z Z Z 	D	0.102055	0.102055	0.102055	0.102055	0.102055	0.000000	0.000000	0.000000	0.031205	0.000227	0.968569	0.000000	0.269340	
8403000	-113.503575	778	1	2	'0 0 0 0 Z Z 0 0 	D	0.108817	0.108817	0.108817	0.108817	0.000000	0.000000	0.108817	0.108817	0.992816	0.000795	0.000059	0.006331	0.129521	
8404000	-110.578823	742	1	1	'0 0 0 0 0 Z 0 0 	D	0.094555	0.094555	0.094555	0.094555	0.094555	0.000000	0.094555	0.094555	0.029679	0.000387	0.958810	0.011124	0.402766	
8405000	-115.149791	810	1	1	'0 0 0 0 0 0 0 Z 	D	0.061316	0.061316	0.061316	0.061316	0.061316	0.061316	0.061316	0.000000	0.013243	0.000045	0.986712	0.000000	0.097153	
8406000	-112.488176	552	1	1	'0 0 0 0 0 Z 0 0 	D	0.077810	0.077810	0.077810	0.077810	0.077810	0.000000	0.077810	0.077810	0.009482	0.000012	0.989484	0.001022	0.306269	
8407000	-112.453705	899	1	2	'0 0 0 0 Z Z 0 0 	D	0.151553	0.151553	0.151553	0.151553	0.000000	0.000000	0.151553	0.151553	0.986701	0.004396	0.000018	0.008885	0.199965	
8408000	-110.255288	262	1	1	'0 0 0 0 0 Z 0 0 	D	0.148817	0.148817	0.148817	0.148817	0.148817	0.000000	0.148817	0.148817	0.094287	0.000775	0.899579	0.005359	0.088072	
8409000	-110.782880	605	1	1	'0 0 0 0 0 Z 0 0 	D	0.142224	0.142224	0.142224	0.142224	0.142224	0.000000	0.142224	0.142224	0.343744	0.008101	0.634481	0.013674	0.266757	
8410000	-113.063015	150	1	1	'0 0 0 0 0 Z 0 0 	D	0.178943	0.178943	0.178943	0.178943	0.178943	0.000000	0.178943	0.178943	0.130309	0.002416	0.856353	0.010922	0.241449	
8411000	-107.647018	661	1	3	'0 0 0 0 Z Z Z 0 	D	0.112695	0.112695	0.112695	0.112695	0.000000	0.000000	0.000000	0.112695	0.986159	0.013839	0.000002	0.000000	0.160603	
8412000	-110.278832	83	1	1	'0 0 0 0 0 Z 0 0 	D	0.098656	0.098656	0.098656	0.098656	0.098656	0.000000	0.098656	0.098656	0.026661	0.000373	0.961152	0.011813	0.178725	
8413000	-111.336653	579	1	1	'0 0 0 0 0 Z 0 0 	D	0.134550	0.134550	0.134550	0.134550	0.134550	0.000000	0.134550	0.134550	0.059650	0.000773	0.930134	0.009443	0.087893	
8414000	-110.915754	194	1	1	'0 0 0 0 0 Z 0 0 	D	0.122700	0.122700	0.122700	0.122700	0.122700	0.000000	0.122700	0.122700	0.048566	0.000608	0.941778	0.009048	0.468237	
8415000	-112.411059	153	1	1	'0 0 0 0 0 Z 0 0 	D	0.162307	0.162307	0.162307	0.162307	0.162307	0.000000	0.162307	0.162307	0.103037	0.001561	0.886676	0.008726	0.274234	
8416000	-111.443987	488	1	1	'0 0 0 0 0 Z 0 0 	D	0.117752	0.117752	0.117752	0.117752	0.117752	0.000000	0.117752	0.117752	0.044090	0.000632	0.944209	0.011069	0.230886	
8417000	-112.297391	560	1	2	'0 0 0 0 0 Z 0 Z 	D	0.137366	0.137366	0.137366	0.137366	0.137366	0.000000	0.137366	0.000000	0.058025	0.000021	0.941955	0.000000	0.263406	
8418000	-111.009959	1000	1	2	'0 0 0 0 Z Z 0 0 	D	0.144121	0.144121	0.144121	0.144121	0.000000	0.000000	0.144121	0.144121	0.976347	0.010313	0.000004	0.013336	0.294472	
8419000	-113.485091	952	1	0	'0 0 0 0 0 0 0 0 	I	0.073476	0.073476	0.073476	0.073476	0.073476	0.073476	0.073476	0.073476	0.001492	0.000001	0.997950	0.000557	0.138699	
8420000	-114.284759	436	1	1	'0 0 0 Z 0 0 0 0 	D	0.059732	0.059732	0.059732	0.000000	0.059732	0.059732	0.059732	0.059732	0.003909	0.000004	0.992209	0.003878	0.484679	
8421000	-113.474822	289	1	1	'0 0 0 0 0 0 Z 0 	D	0.096084	0.096084	0.096084	0.096084	0.096084	0.096084	0.000000	0.096084	0.043256	0.001317	0.923392	0.032035	0.192999	
8422000	-113.360568	560	1	2	'0 0 0 Z 0 0 Z 0 	D	0.090747	0.090747	0.090747	0.000000	0.090747	0.090747	0.000000	0.090747	0.003525	0.000000	0.994834	0.001640	0.128143	
8423000	-112.941571	594	1	2	'0 0 0 0 0 Z 0 Z 	D	0.133372	0.133372	0.133372	0.133372	0.133372	0.000000	0.133372	0.000000	0.052387	0.000049	0.947564	0.000000	0.321230	
8424000	-109.334711	784	1	1	'0 0 0 0 0 Z 0 0 	D	0.103867	0.103867	0.103867	0.103867	0.103867	0.000000	0.103867	0.103867	0.023717	0.000068	0.974041	0.002173	0.331910	
8425000	-110.410086	336	1	2	'0 0 0 0 Z Z 0 0 	D	0.154990	0.154990	0.154990	0.154990	0.000000	0.000000	0.154990	0.154990	0.988296	0.008513	0.000001	0.003190	0.209198	
8426000	-109.594535	707	1	1	'0 0 0 0 0 Z 0 0 	D	0.104423	0.104423	0.104423	0.104423	0.104423	0.000000	0.104423	0.104423	0.023783	0.000096	0.972845	0.003276	0.456762	
8427000	-114.527752	950	1	3	'0 0 Z 0 Z Z 0 0 	D	0.108256	0.108256	0.000000	0.108256	0.000000	0.000000	0.108256	0.108256	0.999938	0.000000	0.000061	0.000001	0.346794	
8428000	-110.203735	223	1	3	'0 0 0 0 Z Z Z 0 	D	0.117432	0.117432	0.117432	0.117432	0.000000	0.000000	0.000000	0.117432	0.995876	0.004111	0.000013	0.000000	0.327577	
8429000	-110.005375	27	1	1	'0 0 0 0 0 Z 0 0 	D	0.101593	0.101593	0.101593	0.101593	0.101593	0.000000	0.101593	0.101593	0.032407	0.000279	0.960139	0.007175	0.428264	
8430000	-108.765991	730	1	1	'0 0 0 0 0 Z 0 0 	D	0.100621	0.100621	0.100621	0.100621	0.100621	0.000000	0.100621	0.100621	0.378696	0.008071	0.601460	0.011774	0.275100	
8431000	-112.554045	767	1	1	'0 0 0 0 0 Z 0 0 	D	0.170201	0.170201	0.170201	0.170201	0.170201	0.000000	0.170201	0.170201	0.128869	0.007154	0.825644	0.038332	0.294214	
8432000	-110.046026	566	1	1	'0 0 0 0 0 Z 0 0 	D	0.111870	0.111870	0.111870	0.111870	0.111870	0.000000	0.111870	0.111870	0.043100	0.000098	0.955053	0.001749	0.284786	
8433000	-114.316078	761	1	1	'0 0 0 0 0 0 Z 0 	D	0.086607	0.086607	0.086607	0.086607	0.086607	0.086607	0.000000	0.086607	0.018999	0.000303	0.963402	0.017296	0.032159	
8434000	-109.409287	507	1	1	'0 0 0 0 0 Z 0 0 	D	0.150508	0.150508	0.150508	0.150508	0.150508	0.000000	0.150508	0.150508	0.341784	0.002092	0.651824	0.004300	0.162704	
8435000	-109.969050	621	1	2	'0 0 0 0 Z Z 0 0 	D	0.110956	0.110956	0.110956	0.110956	0.000000	0.000000	0.110956	0.110956	0.991100	0.002455	0.000015	0.006430	0.273536	
8436000	-109.226634	180	1	1	'0 0 0 0 0 Z 0 0 	D	0.116034	0.116034	0.116034	0.116034	0.116034	0.000000	0.116034	0.116034	0.039824	0.000465	0.950776	0.008935	0.498110	
8437000	-109.430929	411	1	3	'0 0 0 0 Z Z Z 0 	D	0.088921	0.088921	0.088921	0.088921	0.000000	0.000000	0.000000	0.088921	0.997258	0.002736	0.000006	0.000000	0.068951	
8438000	-109.968024	223	1	1	'0 0 0 0 0 Z 0 0 	D	0.083964	0.083964	0.083964	0.083964	0.083964	0.000000	0.083964	0.083964	0.056713	0.000093	0.941817	0.001376	0.307931	
8439000	-114.328101	603	1	3	'0 0 0 0 0 Z Z Z 	D	0.096753	0.096753	0.096753	0.096753	0.096753	0.000000	0.000000	0.000000	0.032846	0.000271	0.966883	0.000000	0.419856	
8440000	-110.365475	545	1	1	'0 0 0 0 0 Z 0 0 	D	0.139156	0.139156	0.139156	0.139156	0.139156	0.000000	0.139156	0.139156	0.112449	0.005399	0.847356	0.034796	0.499874	
8441000	-110.650554	741	1	3	'0 0 0 0 Z Z Z 0 	D	0.149188	0.149188	0.149188	0.149188	0.000000	0.000000	0.000000	0.149188	0.977537	0.022459	0.000003	0.000000	0.244977	
8442000	-113.855852	231	1	3	'0 0 0 0 Z Z Z 0 	D	0.186737	0.186737	0.186737	0.186737	0.000000	0.000000	0.000000	0.186737	0.945016	0.054972	0.000011	0.000000	0.377313	
8443000	-112.245930	517	1	3	'0 0 0 0 Z Z Z 0 	D	0.157440	0.157440	0.157440	0.157440	0.000000	0.000000	0.000000	0.157440	0.957386	0.042593	0.000020	0.000001	0.378008	
8444000	-110.348437	715	1	1	'0 0 0 0 0 Z 0 0 	D	0.136590	0.136590	0.136590	0.136590	0.136590	0.000000	0.136590	0.136590	0.077908	0.002684	0.893425	0.025982	0.295084	
8445000	-116.073743	787	1	1	'0 0 0 0 0 Z 0 0 	D	0.231119	0.231119	0.231119	0.231119	0.231119	0.000000	0.231119	0.231119	0.212599	0.017855	0.724525	0.045022	0.400849	
8446000	-110.346444	274	1	1	'0 0 0 0 0 Z 0 0 	D	0.114823	0.114823	0.114823	0.114823	0.114823	0.000000	0.114823	0.114823	0.079432	0.000614	0.913824	0.006130	0.336267	
8447000	-110.898377	981	1	2	'0 0 0 0 Z Z 0 0 	D	0.114721	0.114721	0.114721	0.114721	0.000000	0.000000	0.114721	0.114721	0.993725	0.001193	0.000016	0.005065	0.452828	
8448000	-109.716081	358	1	1	'0 0 0 0 0 Z 0 0 	D	0.111656	0.111656	0.111656	0.111656	0.111656	0.000000	0.111656	0.111656	0.050105	0.000044	0.949236	0.000616	0.335415	
8449000	-109.826994	449	1	2	'0 0 0 0 Z Z 0 0 	D	0.140879	0.140879	0.140879	0.140879	0.000000	0.000000	0.140879	0.140879	0.931384	0.038892	0.000001	0.029723	0.450813	
8450000	-112.458517	44	1	3	'0 0 0 0 Z Z Z 0 	D	0.110568	0.110568	0.110568	0.110568	0.000000	0.000000	0.000000	0.110568	0.986239	0.013688	0.000072	0.000001	0.340756	
8451000	-111.718343	822	1	1	'0 0 0 0 0 Z 0 0 	D	0.126527	0.126527	0.126527	0.126527	0.126527	0.000000	0.126527	0.126527	0.063898	0.001516	0.915909	0.018677	0.341914	
8452000	-111.018065	182	1	2	'0 0 Z Z 0 0 0 0 	D	0.071855	0.071855	0.000000	0.000000	0.071855	0.071855	0.071855	0.071855	0.001236	0.000000	0.997622	0.001142	0.158600	
8453000	-112.974898	368	1	0	'0 0 0 0 0 0 0 0 	I	0.068050	0.068050	0.068050	0.068050	0.068050	0.068050	0.068050	0.068050	0.005818	0.000032	0.988631	0.005518	0.136868	
8454000	-111.444213	920	1	0	'0 0 0 0 0 0 0 0 	I	0.076738	0.076738	0.076738	0.076738	0.076738	0.076738	0.076738	0.076738	0.017746	0.000312	0.964957	0.016985	0.441390	
8455000	-110.065985	64	1	1	'0 0 0 0 0 Z 0 0 	D	0.128544	0.128544	0.128544	0.128544	0.128544	0.000000	0.128544	0.128544	0.058222	0.000989	0.928549	0.012240	0.243675	
8456000	-112.597545	473	1	2	'0 0 0 0 0 Z 0 Z 	D	0.114905	0.114905	0.114905	0.114905	0.114905	0.000000	0.114905	0.000000	0.030351	0.000047	0.969602	0.000000	0.139613	
8457000	-113.000239	428	1	3	'0 0 0 0 0 Z Z Z 	D	0.106842	0.106842	0.106842	0.106842	0.106842	0.000000	0.000000	0.000000	0.019884	0.000077	0.980039	0.000000	0.458288	
8458000	-107.624951	660	1	3	'0 0 0 0 Z Z Z 0 	D	0.117252	0.117252	0.117252	0.117252	0.000000	0.000000	0.000000	0.117252	0.976190	0.023808	0.000002	0.000000	0.455735	
8459000	-113.395019	515	1	0	'0 0 0 0 0 0 0 0 	I	0.062640	0.062640	0.062640	0.062640	0.062640	0.062640	0.062640	0.062640	0.011992	0.000146	0.975969	0.011893	0.254116	
8460000	-111.524047	17	1	0	'0 0 0 0 0 0 0 0 	I	0.082106	0.082106	0.082106	0.082106	0.082106	0.082106	0.082106	0.082106	0.009414	0.000083	0.981865	0.008637	0.300284	
8461000	-112.376286	836	1	0	'0 0 0 0 0 0 0 0 	I	0.086010	0.086010	0.086010	0.086010	0.086010	0.086010	0.086010	0.086010	0.009551	0.000077	0.982492	0.007880	0.144554	
8462000	-110.097604	560	1	1	'0 0 0 0 0 Z 0 0 	D	0.106015	0.106015	0.106015	0.106015	0.106015	0.000000	0.106015	0.106015	0.037094	0.000044	0.962036	0.000826	0.406134	
8463000	-111.332628	182	1	2	'0 0 Z 0 0 Z 0 0 	D	0.107690	0.107690	0.000000	0.107690	0.107690	0.000000	0.107690	0.107690	0.025557	0.000002	0.971797	0.002644	0.129201	
8464000	-113.155218	741	1	0	'0 0 0 0 0 0 0 0 	I	0.112706	0.112706	0.112706	0.112706	0.112706	0.112706	0.112706	0.112706	0.067414	0.000914	0.919204	0.012468	0.413988	
8465000	-111.549722	394	1	2	'0 0 0 0 Z Z 0 0 	D	0.120922	0.120922	0.120922	0.120922	0.000000	0.000000	0.120922	0.120922	0.977697	0.016586	0.000048	0.005670	0.096080	
8466000	-111.576483	654	1	1	'0 0 0 0 0 Z 0 0 	D	0.093401	0.093401	0.093401	0.093401	0.093401	0.000000	0.093401	0.093401	0.032500	0.000790	0.946290	0.020420	0.461938	
8467000	-111.386748	883	1	1	'0 0 0 0 0 Z 0 0 	D	0.146063	0.146063	0.146063	0.146063	0.146063	0.000000	0.146063	0.146063	0.067963	0.000275	0.929619	0.002143	0.439365	
8468000	-110.132753	179	1	1	'0 0 0 0 0 Z 0 0 	D	0.133214	0.133214	0.133214	0.133214	0.133214	0.000000	0.133214	0.133214	0.045017	0.000070	0.953941	0.000972	0.379014	
8469000	-110.606789	92	1	2	'0 0 0 0 Z Z 0 0 	D	0.135978	0.135978	0.135978	0.135978	0.000000	0.000000	0.135978	0.135978	0.976212	0.008836	0.000005	0.014947	0.151028	
8470000	-114.061565	216	1	2	'0 0 0 0 Z Z 0 0 	D	0.144446	0.144446	0.144446	0.144446	0.000000	0.000000	0.144446	0.144446	0.978611	0.011004	0.000032	0.010353	0.304158	
8471000	-111.443092	749	1	1	'0 0 0 0 0 Z 0 0 	D	0.097071	0.097071	0.097071	0.097071	0.097071	0.000000	0.097071	0.097071	0.020792	0.000177	0.972099	0.006933	0.044880	
8472000	-112.108969	581	1	3	'0 0 0 0 Z Z Z 0 	D	0.113111	0.113111	0.113111	0.113111	0.000000	0.000000	0.000000	0.113111	0.993813	0.006144	0.000043	0.000000	0.170628	
8473000	-111.262441	740	1	3	'0 0 0 0 Z Z Z 0 	D	0.125120	0.125120	0.125120	0.125120	0.000000	0.000000	0.000000	0.125120	0.988716	0.011258	0.000026	0.000000	0.289932	
8474000	-111.846172	821	1	3	'0 0 0 0 0 Z Z Z 	D	0.125747	0.125747	0.125747	0.125747	0.125747	0.000000	0.000000	0.000000	0.053449	0.000179	0.946372	0.000000	0.064650	
8475000	-114.970128	586	1	2	'0 0 0 Z 0 0 Z 0 	D	0.062082	0.062082	0.062082	0.000000	0.062082	0.062082	0.000000	0.062082	0.000556	0.000000	0.998831	0.000613	0.074127	
8476000	-114.132982	978	1	0	'0 0 0 0 0 0 0 0 	I	0.115642	0.115642	0.115642	0.115642	0.115642	0.115642	0.115642	0.115642	0.054948	0.001797	0.913387	0.029867	0.337397	
8477000	-112.400363	289	1	1	'0 0 0 Z 0 0 0 0 	D	0.103283	0.103283	0.103283	0.000000	0.103283	0.103283	0.103283	0.103283	0.030282	0.000315	0.940449	0.028954	0.216526	
8478000	-112.711942	991	1	1	'0 0 0 Z 0 0 0 0 	D	0.072485	0.072485	0.072485	0.000000	0.072485	0.072485	0.072485	0.072485	0.003109	0.000003	0.993930	0.002958	0.293471	
8479000	-113.649849	836	1	1	'0 0 0 0 0 0 Z 0 	D	0.081525	0.081525	0.081525	0.081525	0.081525	0.081525	0.000000	0.081525	0.010695	0.000085	0.980075	0.009146	0.250035	
8480000	-110.907858	336	1	2	'0 0 Z Z 0 0 0 0 	D	0.107560	0.107560	0.000000	0.000000	0.107560	0.107560	0.107560	0.107560	0.050654	0.000000	0.946300	0.003046	0.120417	
8481000	-107.666390	336	2	1	'0 0 1 Z 1 0 1 1 	D	0.111872	0.111872	0.224731	0.000000	0.224731	0.111872	0.224731	0.224731	0.007388	0.000044	0.967463	0.025105	0.292533	
8482000	-106.976847	587	2	2	'0 0 1 1 Z Z 1 1 	D	0.065599	0.065599	0.407119	0.407119	0.000000	0.000000	0.407119	0.407119	0.002730	0.088721	0.000001	0.908547	0.154756	
8483000	-110.680032	88	2	2	'0 Z 1 1 Z 0 1 1 	D	0.120355	0.000000	0.652598	0.652598	0.000000	0.120355	0.652598	0.652598	0.000105	0.028106	0.631771	0.340018	0.193421	
8484000	-110.335981	501	2	3	'0 Z 1 1 Z Z 1 1 	D	0.289010	0.000000	0.822551	0.822551	0.000000	0.000000	0.822551	0.822551	0.022609	0.263795	0.000003	0.713592	0.434984	
8485000	-107.967925	110	2	1	'0 0 1 1 0 Z 1 1 	D	0.106642	0.106642	0.407521	0.407521	0.106642	0.000000	0.407521	0.407521	0.049958	0.152924	0.371185	0.425933	0.384331	
8486000	-113.055269	673	2	1	'0 Z 1 1 0 0 1 1 	D	0.204359	0.000000	1.250866	1.250866	0.204359	0.204359	1.250866	1.250866	0.000553	0.045028	0.687345	0.267074	0.249850	
8487000	-114.462027	539	1	1	'0 0 0 0 0 0 Z 0 	D	0.067172	0.067172	0.067172	0.067172	0.067172	0.067172	0.000000	0.067172	0.006961	0.000049	0.985371	0.007618	0.235213	
8488000	-114.225927	907	1	1	'0 0 0 0 0 0 0 Z 	D	0.066636	0.066636	0.066636	0.066636	0.066636	0.066636	0.066636	0.000000	0.001069	0.000000	0.998931	0.000000	0.154704	
8489000	-113.467222	895	1	3	'0 0 0 0 Z Z Z 0 	D	0.184910	0.184910	0.184910	0.184910	0.000000	0.000000	0.000000	0.184910	0.954630	0.045360	0.000010	0.000000	0.143877	
8490000	-112.591071	360	1	1	'0 0 0 0 0 Z 0 0 	D	0.073449	0.073449	0.073449	0.073449	0.073449	0.000000	0.073449	0.073449	0.011805	0.000085	0.981683	0.006427	0.093044	
8491000	-108.458559	661	2	3	'0 0 1 0 Z Z Z 1 	D	0.090208	0.090208	0.391699	0.090208	0.000000	0.000000	0.000000	0.391699	0.628063	0.371935	0.000001	0.000001	0.243483	
8492000	-114.976842	488	1	2	'0 0 0 0 0 Z 0 Z 	D	0.151564	0.151564	0.151564	0.151564	0.151564	0.000000	0.151564	0.000000	0.065388	0.000525	0.934084	0.000002	0.260544	
8493000	-111.227067	639	1	1	'0 0 0 0 0 Z 0 0 	D	0.134001	0.134001	0.134001	0.134001	0.134001	0.000000	0.134001	0.134001	0.088293	0.002217	0.890487	0.019004	0.305423	
8494000	-112.171298	44	1	1	'0 0 0 0 0 Z 0 0 	D	0.071427	0.071427	0.071427	0.071427	0.071427	0.000000	0.071427	0.071427	0.010906	0.000063	0.983903	0.005129	0.364160	
8495000	-111.823118	293	1	0	'0 0 0 0 0 0 0 0 	I	0.093848	0.093848	0.093848	0.093848	0.093848	0.093848	0.093848	0.093848	0.003805	0.000004	0.995185	0.001005	0.112811	
8496000	-110.434575	403	1	1	'0 0 0 0 0 Z 0 0 	D	0.098327	0.098327	0.098327	0.098327	0.098327	0.000000	0.098327	0.098327	0.085152	0.000557	0.909288	0.005002	0.106939	
8497000	-111.451753	827	1	1	'0 0 0 0 0 Z 0 0 	D	0.140530	0.140530	0.140530	0.140530	0.140530	0.000000	0.140530	0.140530	0.077926	0.001962	0.901767	0.018346	0.258403	
8498000	-110.484697	875	1	1	'0 0 0 0 0 Z 0 0 	D	0.153173	0.153173	0.153173	0.153173	0.153173	0.000000	0.153173	0.153173	0.081513	0.001541	0.904515	0.012431	0.470522	
8499000	-113.828112	589	1	2	'0 0 0 Z 0 0 Z 0 	D	0.086491	0.086491	0.086491	0.000000	0.086491	0.086491	0.000000	0.086491	0.002490	0.000001	0.995777	0.001732	0.084330	
8500000	-109.184010	661	1	1	'0 0 0 0 0 Z 0 0 	D	0.158928	0.158928	0.158928	0.158928	0.158928	0.000000	0.158928	0.158928	0.335106	0.010293	0.636935	0.017665	0.271175	
8501000	-111.139881	345	1	0	'0 0 0 0 0 0 0 0 	I	0.081059	0.081059	0.081059	0.081059	0.081059	0.081059	0.081059	0.081059	0.004505	0.000004	0.994528	0.000962	0.252051	
8502000	-111.223784	967	1	1	'0 0 0 0 0 Z 0 0 	D	0.128249	0.128249	0.128249	0.128249	0.128249	0.000000	0.128249	0.128249	0.066809	0.002396	0.903105	0.027691	0.082326	
8503000	-107.955703	661	1	2	'0 0 0 0 Z Z 0 0 	D	0.133881	0.133881	0.133881	0.133881	0.000000	0.000000	0.133881	0.133881	0.965540	0.018737	0.000002	0.015721	0.104661	
8504000	-111.279722	643	1	1	'0 0 0 0 0 Z 0 0 	D	0.105938	0.105938	0.105938	0.105938	0.105938	0.000000	0.105938	0.105938	0.023562	0.000134	0.971576	0.004728	0.154955	
8505000	-111.950335	668	1	1	'0 0 0 0 0 Z 0 0 	D	0.167538	0.167538	0.167538	0.167538	0.167538	0.000000	0.167538	0.167538	0.107399	0.001838	0.879823	0.010940	0.043731	
8506000	-113.041580	62	1	1	'0 0 Z 0 0 0 0 0 	D	0.084168	0.084168	0.000000	0.084168	0.084168	0.084168	0.084168	0.084168	0.008045	0.000012	0.985534	0.006409	0.284063	
8507000	-112.314194	517	1	1	'0 0 Z 0 0 0 0 0 	D	0.071459	0.071459	0.000000	0.071459	0.071459	0.071459	0.071459	0.071459	0.009746	0.000025	0.981064	0.009165	0.072723	
8508000	-111.841503	257	1	3	'0 0 0 0 0 Z Z Z 	D	0.104686	0.104686	0.104686	0.104686	0.104686	0.000000	0.000000	0.000000	0.036984	0.000229	0.962788	0.000000	0.410793	
8509000	-107.709701	661	1	3	'0 0 0 0 Z Z Z 0 	D	0.110240	0.110240	0.110240	0.110240	0.000000	0.000000	0.000000	0.110240	0.986792	0.013207	0.000002	0.000000	0.293035	
8510000	-110.506007	520	1	1	'0 0 0 0 0 Z 0 0 	D	0.094676	0.094676	0.094676	0.094676	0.094676	0.000000	0.094676	0.094676	0.071507	0.000718	0.919549	0.008226	0.333440	
8511000	-111.624184	46	1	1	'0 0 0 0 0 Z 0 0 	D	0.161513	0.161513	0.161513	0.161513	0.161513	0.000000	0.161513	0.161513	0.125352	0.005563	0.838522	0.030564	0.119473	
8512000	-111.141028	334	1	1	'0 0 0 0 0 Z 0 0 	D	0.150818	0.150818	0.150818	0.150818	0.150818	0.000000	0.150818	0.150818	0.106233	0.004212	0.861526	0.028029	0.415111	
8513000	-110.076819	895	1	1	'0 0 0 0 0 Z 0 0 	D	0.125489	0.125489	0.125489	0.125489	0.125489	0.000000	0.125489	0.125489	0.061263	0.000776	0.929530	0.008430	0.138994	
8514000	-112.291643	624	1	0	'0 0 0 0 0 0 0 0 	I	0.090173	0.090173	0.090173	0.090173	0.090173	0.090173	0.090173	0.090173	0.010055	0.000077	0.982305	0.007563	0.131358	
8515000	-111.149591	670	1	1	'0 0 0 0 0 Z 0 0 	D	0.171764	0.171764	0.171764	0.171764	0.171764	0.000000	0.171764	0.171764	0.212824	0.002857	0.775773	0.008545	0.140181	
8516000	-111.305380	913	1	1	'0 0 0 0 0 Z 0 0 	D	0.118788	0.118788	0.118788	0.118788	0.118788	0.000000	0.118788	0.118788	0.045469	0.000471	0.946556	0.007503	0.411710	
8517000	-110.978522	123	1	2	'0 0 0 0 Z Z 0 0 	D	0.106555	0.106555	0.106555	0.106555	0.000000	0.000000	0.106555	0.106555	0.990617	0.003558	0.000006	0.005819	0.095066	
8518000	-112.279649	350	1	1	'0 0 0 0 0 Z 0 0 	D	0.073415	0.073415	0.073415	0.073415	0.073415	0.000000	0.073415	0.073415	0.007629	0.000022	0.989911	0.002438	0.149071	
